LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN1_bc_R,7205759406317047162,DA1,1,0,1
lLN1_bc_R,7205759406317047162,DA2,3,1,2
lLN1_bc_R,7205759406317047162,DA4l,4,1,3
lLN1_bc_R,7205759406317047162,DC1,3,3,0
lLN1_bc_R,7205759406317047162,DC3,3,1,2
lLN1_bc_R,7205759406317047162,DC4,1,1,0
lLN1_bc_R,7205759406317047162,DL1,1,0,1
lLN1_bc_R,7205759406317047162,DL2v,1,0,1
lLN1_bc_R,7205759406317047162,DM1,134,18,116
lLN1_bc_R,7205759406317047162,DM4,7,1,6
lLN1_bc_R,7205759406317047162,DM6,1,1,0
lLN1_bc_R,7205759406317047162,DP1l,1,0,1
lLN1_bc_R,7205759406317047162,DP1m,4,3,1
lLN1_bc_R,7205759406317047162,V,1,1,0
lLN1_bc_R,7205759406317047162,VA6,4,0,4
lLN1_bc_R,7205759406317047162,VL2a,2,0,2
lLN1_bc_R,7205759406317047162,VM1,1,0,1
lLN1_bc_R,7205759406317047162,VM4,2,0,2
lLN1_bc_R,7205759406317047162,VM5d,1,0,1
lLN1_bc_R,7205759406317047162,VM5v,1,0,1
lLN1_bc_R,7205759406317047162,VM7d,62,13,49
