LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1132_R,7205759406213438382,D,1,1,0
CB1132_R,7205759406213438382,DC3,1,1,0
CB1132_R,7205759406213438382,DL2v,3,0,3
CB1132_R,7205759406213438382,DL3,2,1,1
CB1132_R,7205759406213438382,DL5,1,1,0
CB1132_R,7205759406213438382,DM5,1,1,0
CB1132_R,7205759406213438382,VA3,2,2,0
CB1132_R,7205759406213438382,VA6,5,3,2
CB1132_R,7205759406213438382,VC2,1,1,0
CB1132_R,7205759406213438382,VL2a,1,1,0
CB1132_R,7205759406213438382,VL2p,3,3,0
CB1132_R,7205759406213438382,VM5v,1,1,0
