LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
CB1686_R,7205759406349629362,DA2,13,5,8
CB1686_R,7205759406349629362,DA3,4,2,2
CB1686_R,7205759406349629362,DC1,1,0,1
CB1686_R,7205759406349629362,DC2,4,3,1
CB1686_R,7205759406349629362,DC4,1,1,0
CB1686_R,7205759406349629362,DM1,5,2,3
CB1686_R,7205759406349629362,VA6,7,0,7
CB1686_R,7205759406349629362,VA7m,1,0,1
CB1686_R,7205759406349629362,VC1,1,0,1
CB1686_R,7205759406349629362,VC5,1,1,0
CB1686_R,7205759406349629362,VM7d,8,4,4
CB1686_R,7205759406349629362,VM7v,1,1,0
