LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2T_d_R,7205759406319071592,DA1,52,9,43
lLN2T_d_R,7205759406319071592,DA4l,8,0,8
lLN2T_d_R,7205759406319071592,DC2,8,4,4
lLN2T_d_R,7205759406319071592,DC3,135,28,107
lLN2T_d_R,7205759406319071592,DL1,1,0,1
lLN2T_d_R,7205759406319071592,DL2d,56,12,44
lLN2T_d_R,7205759406319071592,DL2v,134,21,113
lLN2T_d_R,7205759406319071592,DM1,258,50,208
lLN2T_d_R,7205759406319071592,DM2,50,12,38
lLN2T_d_R,7205759406319071592,DM3,90,19,71
lLN2T_d_R,7205759406319071592,DM4,53,21,32
lLN2T_d_R,7205759406319071592,DM5,7,3,4
lLN2T_d_R,7205759406319071592,DM6,45,6,39
lLN2T_d_R,7205759406319071592,DP1l,157,28,129
lLN2T_d_R,7205759406319071592,DP1m,254,54,200
lLN2T_d_R,7205759406319071592,VA1d,21,1,20
lLN2T_d_R,7205759406319071592,VA1v,2,0,2
lLN2T_d_R,7205759406319071592,VA2,35,7,28
lLN2T_d_R,7205759406319071592,VA3,31,4,27
lLN2T_d_R,7205759406319071592,VA4,18,3,15
lLN2T_d_R,7205759406319071592,VA6,59,11,48
lLN2T_d_R,7205759406319071592,VC1,1,0,1
lLN2T_d_R,7205759406319071592,VC2,2,0,2
lLN2T_d_R,7205759406319071592,VC3l,10,2,8
lLN2T_d_R,7205759406319071592,VC4,7,3,4
lLN2T_d_R,7205759406319071592,VL1,3,3,0
lLN2T_d_R,7205759406319071592,VL2a,95,13,82
lLN2T_d_R,7205759406319071592,VL2p,51,5,46
lLN2T_d_R,7205759406319071592,VM2,12,4,8
lLN2T_d_R,7205759406319071592,VM3,26,1,25
lLN2T_d_R,7205759406319071592,VM5d,39,14,25
lLN2T_d_R,7205759406319071592,VM5v,18,7,11
lLN2T_d_R,7205759406319071592,VM7d,8,2,6
lLN2T_d_R,7205759406319071592,VM7v,2,0,2
