LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
v2LN3A1_b_R,7205759406241804792,DC1,6,6,0
v2LN3A1_b_R,7205759406241804792,DC2,14,13,1
v2LN3A1_b_R,7205759406241804792,DC4,4,4,0
v2LN3A1_b_R,7205759406241804792,DL2d,2,2,0
v2LN3A1_b_R,7205759406241804792,DL2v,14,14,0
v2LN3A1_b_R,7205759406241804792,DM1,46,43,3
v2LN3A1_b_R,7205759406241804792,DM3,1,0,1
v2LN3A1_b_R,7205759406241804792,DM4,14,13,1
v2LN3A1_b_R,7205759406241804792,DP1l,47,43,4
v2LN3A1_b_R,7205759406241804792,DP1m,45,40,5
v2LN3A1_b_R,7205759406241804792,VA2,31,26,5
v2LN3A1_b_R,7205759406241804792,VA3,3,3,0
v2LN3A1_b_R,7205759406241804792,VA4,11,10,1
v2LN3A1_b_R,7205759406241804792,VC1,1,1,0
v2LN3A1_b_R,7205759406241804792,VC3l,5,2,3
v2LN3A1_b_R,7205759406241804792,VC3m,3,1,2
v2LN3A1_b_R,7205759406241804792,VC4,3,1,2
v2LN3A1_b_R,7205759406241804792,VL2a,3,2,1
v2LN3A1_b_R,7205759406241804792,VL2p,2,1,1
v2LN3A1_b_R,7205759406241804792,VM5v,1,1,0
v2LN3A1_b_R,7205759406241804792,VM7d,5,1,4
