LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
LN60a_R,7205759406134896172,D,2,2,0
LN60a_R,7205759406134896172,DC4,1,1,0
LN60a_R,7205759406134896172,DL2d,1,0,1
LN60a_R,7205759406134896172,DL2v,8,8,0
LN60a_R,7205759406134896172,DM3,3,3,0
LN60a_R,7205759406134896172,DM4,6,6,0
LN60a_R,7205759406134896172,DP1l,6,4,2
LN60a_R,7205759406134896172,DP1m,20,17,3
LN60a_R,7205759406134896172,VA2,2,0,2
LN60a_R,7205759406134896172,VA6,2,2,0
LN60a_R,7205759406134896172,VA7l,1,0,1
LN60a_R,7205759406134896172,VC1,4,4,0
LN60a_R,7205759406134896172,VC4,1,1,0
LN60a_R,7205759406134896172,VM5d,1,0,1
LN60a_R,7205759406134896172,VM5v,3,2,1
LN60a_R,7205759406134896172,VM7d,27,18,9
LN60a_R,7205759406134896172,VM7v,5,2,3
