LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_a_R,7205759406325053592,D,55,16,39
lLN2P_a_R,7205759406325053592,DA2,38,14,24
lLN2P_a_R,7205759406325053592,DA4l,18,10,8
lLN2P_a_R,7205759406325053592,DA4m,235,99,136
lLN2P_a_R,7205759406325053592,DC1,110,20,90
lLN2P_a_R,7205759406325053592,DC2,3,0,3
lLN2P_a_R,7205759406325053592,DC3,64,22,42
lLN2P_a_R,7205759406325053592,DC4,57,25,32
lLN2P_a_R,7205759406325053592,DL2d,43,12,31
lLN2P_a_R,7205759406325053592,DL2v,3,1,2
lLN2P_a_R,7205759406325053592,DL5,2,2,0
lLN2P_a_R,7205759406325053592,DM1,60,18,42
lLN2P_a_R,7205759406325053592,DM5,66,25,41
lLN2P_a_R,7205759406325053592,DM6,65,29,36
lLN2P_a_R,7205759406325053592,DP1l,30,9,21
lLN2P_a_R,7205759406325053592,VA2,1,1,0
lLN2P_a_R,7205759406325053592,VA6,5,2,3
lLN2P_a_R,7205759406325053592,VC3m,52,8,44
lLN2P_a_R,7205759406325053592,VC4,120,30,90
lLN2P_a_R,7205759406325053592,VC5,14,7,7
lLN2P_a_R,7205759406325053592,VL1,1,1,0
lLN2P_a_R,7205759406325053592,VL2a,114,14,100
lLN2P_a_R,7205759406325053592,VL2p,6,0,6
lLN2P_a_R,7205759406325053592,VM1,18,5,13
lLN2P_a_R,7205759406325053592,VM2,41,12,29
lLN2P_a_R,7205759406325053592,VM3,29,8,21
lLN2P_a_R,7205759406325053592,VM5d,58,16,42
lLN2P_a_R,7205759406325053592,VM5v,13,6,7
lLN2P_a_R,7205759406325053592,VM7v,5,2,3
