LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X12_R,7205759406248327432,D,22,3,19
lLN2X12_R,7205759406248327432,DA2,21,7,14
lLN2X12_R,7205759406248327432,DA3,5,3,2
lLN2X12_R,7205759406248327432,DA4m,11,0,11
lLN2X12_R,7205759406248327432,DC1,22,0,22
lLN2X12_R,7205759406248327432,DC2,25,2,23
lLN2X12_R,7205759406248327432,DC3,2,0,2
lLN2X12_R,7205759406248327432,DC4,14,2,12
lLN2X12_R,7205759406248327432,DL1,26,5,21
lLN2X12_R,7205759406248327432,DL2d,28,0,28
lLN2X12_R,7205759406248327432,DL2v,16,3,13
lLN2X12_R,7205759406248327432,DL3,1,1,0
lLN2X12_R,7205759406248327432,DL4,1,0,1
lLN2X12_R,7205759406248327432,DL5,49,6,43
lLN2X12_R,7205759406248327432,DM1,57,13,44
lLN2X12_R,7205759406248327432,DM2,11,2,9
lLN2X12_R,7205759406248327432,DM3,16,3,13
lLN2X12_R,7205759406248327432,DM4,12,3,9
lLN2X12_R,7205759406248327432,DM5,7,3,4
lLN2X12_R,7205759406248327432,DM6,11,2,9
lLN2X12_R,7205759406248327432,DP1l,38,7,31
lLN2X12_R,7205759406248327432,DP1m,52,10,42
lLN2X12_R,7205759406248327432,V,3,3,0
lLN2X12_R,7205759406248327432,VA1v,2,0,2
lLN2X12_R,7205759406248327432,VA2,16,4,12
lLN2X12_R,7205759406248327432,VA3,8,0,8
lLN2X12_R,7205759406248327432,VA4,9,2,7
lLN2X12_R,7205759406248327432,VA5,3,0,3
lLN2X12_R,7205759406248327432,VA6,37,2,35
lLN2X12_R,7205759406248327432,VA7l,6,4,2
lLN2X12_R,7205759406248327432,VA7m,17,2,15
lLN2X12_R,7205759406248327432,VC1,34,10,24
lLN2X12_R,7205759406248327432,VC2,5,1,4
lLN2X12_R,7205759406248327432,VC3l,8,1,7
lLN2X12_R,7205759406248327432,VC3m,5,1,4
lLN2X12_R,7205759406248327432,VC4,3,2,1
lLN2X12_R,7205759406248327432,VC5,20,2,18
lLN2X12_R,7205759406248327432,VL1,3,3,0
lLN2X12_R,7205759406248327432,VL2a,52,1,51
lLN2X12_R,7205759406248327432,VL2p,38,1,37
lLN2X12_R,7205759406248327432,VM1,2,0,2
lLN2X12_R,7205759406248327432,VM2,4,0,4
lLN2X12_R,7205759406248327432,VM3,3,0,3
lLN2X12_R,7205759406248327432,VM4,2,1,1
lLN2X12_R,7205759406248327432,VM5d,15,0,15
lLN2X12_R,7205759406248327432,VM5v,5,0,5
lLN2X12_R,7205759406248327432,VM7d,41,14,27
lLN2X12_R,7205759406248327432,VM7v,2,0,2
