LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2X10_L,7205759406277373651,D,10,0,10
lLN2X10_L,7205759406277373651,DA1,41,8,33
lLN2X10_L,7205759406277373651,DA2,14,0,14
lLN2X10_L,7205759406277373651,DA3,4,0,4
lLN2X10_L,7205759406277373651,DA4m,10,1,9
lLN2X10_L,7205759406277373651,DC1,12,1,11
lLN2X10_L,7205759406277373651,DC2,5,0,5
lLN2X10_L,7205759406277373651,DC3,3,0,3
lLN2X10_L,7205759406277373651,DC4,9,1,8
lLN2X10_L,7205759406277373651,DL1,18,2,16
lLN2X10_L,7205759406277373651,DL2d,15,1,14
lLN2X10_L,7205759406277373651,DL2v,4,2,2
lLN2X10_L,7205759406277373651,DL3,4,1,3
lLN2X10_L,7205759406277373651,DL5,28,2,26
lLN2X10_L,7205759406277373651,DM1,14,1,13
lLN2X10_L,7205759406277373651,DM2,13,2,11
lLN2X10_L,7205759406277373651,DM3,1,0,1
lLN2X10_L,7205759406277373651,DM4,7,0,7
lLN2X10_L,7205759406277373651,DM5,3,0,3
lLN2X10_L,7205759406277373651,DM6,16,6,10
lLN2X10_L,7205759406277373651,DP1l,13,0,13
lLN2X10_L,7205759406277373651,DP1m,6,0,6
lLN2X10_L,7205759406277373651,V,4,4,0
lLN2X10_L,7205759406277373651,VA1d,4,0,4
lLN2X10_L,7205759406277373651,VA1v,22,2,20
lLN2X10_L,7205759406277373651,VA2,13,1,12
lLN2X10_L,7205759406277373651,VA3,18,0,18
lLN2X10_L,7205759406277373651,VA4,2,0,2
lLN2X10_L,7205759406277373651,VA5,1,0,1
lLN2X10_L,7205759406277373651,VA6,23,1,22
lLN2X10_L,7205759406277373651,VA7l,3,0,3
lLN2X10_L,7205759406277373651,VA7m,6,1,5
lLN2X10_L,7205759406277373651,VC1,10,1,9
lLN2X10_L,7205759406277373651,VC2,6,1,5
lLN2X10_L,7205759406277373651,VC3l,4,0,4
lLN2X10_L,7205759406277373651,VC4,14,1,13
lLN2X10_L,7205759406277373651,VC5,14,3,11
lLN2X10_L,7205759406277373651,VL1,18,18,0
lLN2X10_L,7205759406277373651,VL2a,10,0,10
lLN2X10_L,7205759406277373651,VL2p,13,4,9
lLN2X10_L,7205759406277373651,VM1,12,2,10
lLN2X10_L,7205759406277373651,VM2,6,4,2
lLN2X10_L,7205759406277373651,VM5d,10,6,4
lLN2X10_L,7205759406277373651,VM5v,30,1,29
lLN2X10_L,7205759406277373651,VM7d,3,0,3
lLN2X10_L,7205759406277373651,VM7v,7,2,5
