LN_instance,LN_bodyid,glomerulus,n_inputs,n_ipsi_inputs,n_contra_inputs
lLN2P_b_L,7205759406106696141,D,45,10,35
lLN2P_b_L,7205759406106696141,DA1,25,8,17
lLN2P_b_L,7205759406106696141,DA4l,11,4,7
lLN2P_b_L,7205759406106696141,DA4m,40,23,17
lLN2P_b_L,7205759406106696141,DC1,30,16,14
lLN2P_b_L,7205759406106696141,DC2,38,10,28
lLN2P_b_L,7205759406106696141,DC3,10,4,6
lLN2P_b_L,7205759406106696141,DC4,1,1,0
lLN2P_b_L,7205759406106696141,DL1,4,1,3
lLN2P_b_L,7205759406106696141,DL2d,1,1,0
lLN2P_b_L,7205759406106696141,DL2v,15,5,10
lLN2P_b_L,7205759406106696141,DL3,15,1,14
lLN2P_b_L,7205759406106696141,DL4,6,1,5
lLN2P_b_L,7205759406106696141,DL5,50,18,32
lLN2P_b_L,7205759406106696141,DM1,96,38,58
lLN2P_b_L,7205759406106696141,DM2,43,30,13
lLN2P_b_L,7205759406106696141,DM4,13,3,10
lLN2P_b_L,7205759406106696141,DM6,76,17,59
lLN2P_b_L,7205759406106696141,DP1l,39,24,15
lLN2P_b_L,7205759406106696141,DP1m,2,2,0
lLN2P_b_L,7205759406106696141,V,50,50,0
lLN2P_b_L,7205759406106696141,VA6,22,1,21
lLN2P_b_L,7205759406106696141,VA7l,8,4,4
lLN2P_b_L,7205759406106696141,VA7m,7,0,7
lLN2P_b_L,7205759406106696141,VC1,43,20,23
lLN2P_b_L,7205759406106696141,VC2,19,8,11
lLN2P_b_L,7205759406106696141,VC4,124,29,95
lLN2P_b_L,7205759406106696141,VL2a,4,0,4
lLN2P_b_L,7205759406106696141,VL2p,14,7,7
lLN2P_b_L,7205759406106696141,VM2,13,1,12
lLN2P_b_L,7205759406106696141,VM5d,1,1,0
lLN2P_b_L,7205759406106696141,VM5v,1,1,0
lLN2P_b_L,7205759406106696141,VM7v,2,2,0
