glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,163,8888,0.018339333933393338
VP1d,93,8888,0.010463546354635464
DL2v,87,8888,0.009788478847884788
DP1l,83,8888,0.009338433843384338
DP1m,83,8888,0.009338433843384338
DM1,71,8888,0.007988298829882988
VC3l,67,8888,0.007538253825382538
VC5,63,8888,0.007088208820882088
DM4,60,8888,0.0067506750675067504
V,58,8888,0.0065256525652565255
VM4,47,8888,0.005288028802880288
VA1v,45,8888,0.005063006300630063
DC1,42,8888,0.004725472547254726
DL2d,42,8888,0.004725472547254726
VA6,42,8888,0.004725472547254726
VP2,42,8888,0.004725472547254726
VC1,38,8888,0.004275427542754276
DM2,37,8888,0.004162916291629163
VM5v,37,8888,0.004162916291629163
VM5d,35,8888,0.003937893789378938
DC2,33,8888,0.0037128712871287127
VC2,33,8888,0.0037128712871287127
DL1,32,8888,0.0036003600360036
VA2,30,8888,0.0033753375337533752
VC4,30,8888,0.0033753375337533752
VL2a,29,8888,0.0032628262826282627
VP3,28,8888,0.0031503150315031502
VM7d,27,8888,0.0030378037803780377
D,25,8888,0.0028127812781278128
DA1,25,8888,0.0028127812781278128
VL1,23,8888,0.0025877587758775878
DA4m,21,8888,0.002362736273627363
VA3,21,8888,0.002362736273627363
VM7v,21,8888,0.002362736273627363
VA1d,20,8888,0.0022502250225022503
DL5,19,8888,0.002137713771377138
DA4l,18,8888,0.0020252025202520253
VC3m,17,8888,0.0019126912691269126
VA5,15,8888,0.0016876687668766876
DC3,14,8888,0.0015751575157515751
VM1,13,8888,0.0014626462646264626
VM3,13,8888,0.0014626462646264626
VA4,12,8888,0.0013501350135013501
DL3,11,8888,0.0012376237623762376
VA7l,11,8888,0.0012376237623762376
DC4,10,8888,0.0011251125112511251
DM6,8,8888,0.0009000900090009
VA7m,8,8888,0.0009000900090009
DL4,7,8888,0.0007875787578757876
VP1l,7,8888,0.0007875787578757876
DA2,5,8888,0.0005625562556255626
VL2p,5,8888,0.0005625562556255626
VP1m,4,8888,0.00045004500450045
MZ,3,8888,0.00033753375337533753
VM2,3,8888,0.00033753375337533753
VP4,2,8888,0.000225022502250225
VP5,2,8888,0.000225022502250225
DA3,1,8888,0.0001125112511251125
