glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,459,7879,0.05825612387358802
DP1l,138,7879,0.017514913060033
VC4,73,7879,0.009265135169437746
DA1,61,7879,0.007742099251174007
DL1,61,7879,0.007742099251174007
VL2p,51,7879,0.006472902652620891
DL2v,43,7879,0.005457545373778398
DC2,39,7879,0.004949866734357152
DA4m,34,7879,0.004315268435080594
DM1,31,7879,0.003934509455514659
VC1,30,7879,0.0038075897956593475
DC3,26,7879,0.0032999111562381014
V,21,7879,0.0026653128569615434
VP1m,21,7879,0.0026653128569615434
DL3,18,7879,0.002284553877395609
DM6,16,7879,0.0020307145576849853
VA6,16,7879,0.0020307145576849853
VC2,16,7879,0.0020307145576849853
D,14,7879,0.0017768752379743622
DC1,14,7879,0.0017768752379743622
DM2,14,7879,0.0017768752379743622
VA7l,14,7879,0.0017768752379743622
DM4,11,7879,0.0013961162584084274
DL5,10,7879,0.001269196598553116
VM3,10,7879,0.001269196598553116
DA4l,9,7879,0.0011422769386978044
DL2d,9,7879,0.0011422769386978044
VP2,8,7879,0.0010153572788424927
VM2,7,7879,0.0008884376189871811
VA1v,3,7879,0.00038075897956593474
VP1d,3,7879,0.00038075897956593474
VL2a,2,7879,0.00025383931971062316
DA2,1,7879,0.00012691965985531158
DM5,1,7879,0.00012691965985531158
VA7m,1,7879,0.00012691965985531158
VM5d,1,7879,0.00012691965985531158
VP5,1,7879,0.00012691965985531158
