glomerulus,weight,LN_total_connections,LN_to_PN_perct
VA3,57,1297,0.04394757131842714
VA5,55,1297,0.04240555127216654
mPN,45,1297,0.03469545104086353
VM5d,32,1297,0.02467232074016962
VC4,30,1297,0.02313030069390902
DC3,29,1297,0.02235929067077872
VC3l,19,1297,0.014649190439475714
VC3m,18,1297,0.013878180416345412
VA6,13,1297,0.010023130300693909
VM5v,12,1297,0.009252120277563608
VC1,11,1297,0.008481110254433308
VM2,9,1297,0.006939090208172706
VC5,8,1297,0.006168080185042405
VM7d,5,1297,0.0038550501156515036
VA2,4,1297,0.0030840400925212026
DC2,3,1297,0.002313030069390902
VM7v,3,1297,0.002313030069390902
MZ,2,1297,0.0015420200462606013
D,1,1297,0.0007710100231303007
DA2,1,1297,0.0007710100231303007
DM2,1,1297,0.0007710100231303007
VA7m,1,1297,0.0007710100231303007
VC2,1,1297,0.0007710100231303007
