glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2v,421,10563,0.039856101486320177
mPN,311,10563,0.029442393259490676
DP1l,208,10563,0.01969137555618669
DL2d,196,10563,0.01855533465871438
DL1,157,10563,0.014863201741929377
VM2,151,10563,0.014295181293193222
VM3,150,10563,0.014200511218403862
VM1,138,10563,0.013064470320931554
VM7d,119,10563,0.01126573889993373
VP2,95,10563,0.008993657104989113
DM6,94,10563,0.008898987030199755
VC3l,91,10563,0.008614976805831677
VA7l,78,10563,0.007384265833570008
VA1d,77,10563,0.00728959575878065
VP1m,74,10563,0.007005585534412572
VL2p,73,10563,0.006910915459623213
DC1,70,10563,0.0066269052352551355
VM5v,65,10563,0.00615355486130834
VA2,52,10563,0.004922843889046673
VA4,48,10563,0.004544163589889236
DM2,47,10563,0.004449493515099877
DM4,46,10563,0.004354823440310518
VP5,44,10563,0.0041654832907318
DA1,43,10563,0.0040708132159424405
VC1,38,10563,0.003597462841995645
DM1,35,10563,0.0033134526176275677
DL4,33,10563,0.0031241124680488497
VL2a,33,10563,0.0031241124680488497
VM7v,31,10563,0.0029347723184701318
VC4,29,10563,0.0027454321688914133
DM5,26,10563,0.0024614219445233364
VL1,26,10563,0.0024614219445233364
DC2,21,10563,0.0019880715705765406
DP1m,21,10563,0.0019880715705765406
VP3,21,10563,0.0019880715705765406
VA6,18,10563,0.0017040613462084636
VC5,17,10563,0.0016093912714191044
VP1d,17,10563,0.0016093912714191044
VP1l,15,10563,0.0014200511218403862
DA4m,14,10563,0.0013253810470510272
VA3,9,10563,0.0008520306731042318
VM5d,8,10563,0.0007573605983148727
DL3,7,10563,0.0006626905235255136
V,6,10563,0.0005680204487361545
VM4,5,10563,0.00047335037394679544
VA7m,4,10563,0.00037868029915743634
DA2,3,10563,0.00028401022436807724
DA4l,3,10563,0.00028401022436807724
D,2,10563,0.00018934014957871817
MZ,1,10563,9.467007478935909e-05
VC3m,1,10563,9.467007478935909e-05
VP4,1,10563,9.467007478935909e-05
