glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,411,7726,0.05319699715247217
DL2v,143,7726,0.018508930882733626
DM1,133,7726,0.01721460005177323
VL2p,126,7726,0.016308568470100957
DL1,122,7726,0.0157908361377168
DP1m,115,7726,0.014884804556044524
VA6,107,7726,0.01384933989127621
DP1l,95,7726,0.012296142894123738
DC4,94,7726,0.0121667098110277
DM2,90,7726,0.011648977478643541
DM4,90,7726,0.011648977478643541
DL5,80,7726,0.010354646647683147
VC3l,80,7726,0.010354646647683147
VA3,78,7726,0.01009578048149107
DC3,75,7726,0.009707481232202952
D,74,7726,0.009578048149106911
VA1d,70,7726,0.009060315816722755
VA1v,70,7726,0.009060315816722755
VM5d,69,7726,0.008930882733626714
VM7d,69,7726,0.008930882733626714
VC4,68,7726,0.008801449650530676
VM5v,68,7726,0.008801449650530676
DL2d,67,7726,0.008672016567434637
DC2,66,7726,0.008542583484338596
VM2,63,7726,0.008154284235050479
VA7l,62,7726,0.00802485115195444
DC1,61,7726,0.0078954180688584
VL2a,59,7726,0.007636551902666321
VC1,55,7726,0.007118819570282164
VA2,51,7726,0.006601087237898007
DM6,47,7726,0.00608335490551385
VC2,46,7726,0.00595392182241781
VM3,43,7726,0.005565622573129692
VA5,35,7726,0.004530157908361377
VM7v,33,7726,0.004271291742169298
VA4,17,7726,0.002200362412632669
VP1d,15,7726,0.0019414962464405902
VA7m,14,7726,0.0018120631633445508
DA1,12,7726,0.001553196997152472
DM5,10,7726,0.0012943308309603934
DA4m,2,7726,0.0002588661661920787
V,2,7726,0.0002588661661920787
VC3m,2,7726,0.0002588661661920787
VM1,2,7726,0.0002588661661920787
DL4,1,7726,0.00012943308309603936
