glomerulus,weight,LN_total_connections,LN_to_PN_perct
VA1v,52,1424,0.03651685393258427
mPN,50,1424,0.0351123595505618
D,41,1424,0.028792134831460675
VA1d,27,1424,0.018960674157303372
VP1d,24,1424,0.016853932584269662
DC3,14,1424,0.009831460674157303
DA1,12,1424,0.008426966292134831
VA3,9,1424,0.006320224719101123
DL1,8,1424,0.0056179775280898875
VA6,8,1424,0.0056179775280898875
DM6,5,1424,0.0035112359550561797
VM7d,5,1424,0.0035112359550561797
VA2,4,1424,0.0028089887640449437
DL5,3,1424,0.002106741573033708
DM2,3,1424,0.002106741573033708
VC4,3,1424,0.002106741573033708
DM1,2,1424,0.0014044943820224719
VC2,2,1424,0.0014044943820224719
VL2a,2,1424,0.0014044943820224719
DA4l,1,1424,0.0007022471910112359
DC1,1,1424,0.0007022471910112359
DC2,1,1424,0.0007022471910112359
DL2d,1,1424,0.0007022471910112359
DL2v,1,1424,0.0007022471910112359
VA4,1,1424,0.0007022471910112359
VA7l,1,1424,0.0007022471910112359
VC3l,1,1424,0.0007022471910112359
