glomerulus,weight,LN_total_connections,LN_to_PN_perct
DP1m,338,12526,0.026983873543030498
mPN,206,12526,0.01644579275107776
DP1l,164,12526,0.013092767044547341
DL2v,152,12526,0.012134759699824365
DM1,76,12526,0.006067379849912183
DM4,68,12526,0.005428708286763532
VC4,65,12526,0.005189206450582788
VL2p,61,12526,0.0048698706690084624
DM2,58,12526,0.004630368832827718
DA1,46,12526,0.0036723614881047422
VA3,43,12526,0.003432859651923998
VA2,40,12526,0.003193357815743254
VA4,38,12526,0.0030336899249560913
VC3l,37,12526,0.00295385597956251
VM5d,36,12526,0.0028740220341689285
DM6,35,12526,0.0027941880887753473
VA6,24,12526,0.0019160146894459523
VM3,22,12526,0.0017563467986587897
VA1v,19,12526,0.0015168449624780457
DC2,17,12526,0.001357177071690883
DC3,17,12526,0.001357177071690883
DL2d,17,12526,0.001357177071690883
DM5,12,12526,0.0009580073447229762
VM2,11,12526,0.0008781733993293949
VM5v,11,12526,0.0008781733993293949
VM7d,9,12526,0.0007185055085422321
VL2a,8,12526,0.0006386715631486508
VL1,7,12526,0.0005588376177550695
VA1d,6,12526,0.0004790036723614881
VC3m,5,12526,0.00039916972696790677
VA7l,3,12526,0.00023950183618074404
VC2,2,12526,0.0001596678907871627
MZ,1,12526,7.983394539358135e-05
