glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,155,8517,0.018198896324997063
VP1d,119,8517,0.013972055888223553
DP1m,99,8517,0.011623811201127158
VC5,62,8517,0.007279558529998826
DL2v,48,8517,0.005635787249031349
DL1,46,8517,0.00540096278032171
VC3l,44,8517,0.00516613831161207
VC2,43,8517,0.00504872607725725
VM1,37,8517,0.0043442526711283316
VP2,35,8517,0.004109428202418692
DP1l,34,8517,0.003992015968063872
V,34,8517,0.003992015968063872
DL5,33,8517,0.0038746037337090526
DM1,31,8517,0.003639779264999413
DC1,30,8517,0.003522367030644593
VA7l,28,8517,0.0032875425619349535
VL2a,27,8517,0.0031701303275801338
VM7d,26,8517,0.003052718093225314
VM5d,24,8517,0.0028178936245156746
DM2,23,8517,0.002700481390160855
VA3,23,8517,0.002700481390160855
VC1,23,8517,0.002700481390160855
VL1,23,8517,0.002700481390160855
DA4m,21,8517,0.0024656569214512153
VP3,21,8517,0.0024656569214512153
DA1,20,8517,0.0023482446870963956
DC3,20,8517,0.0023482446870963956
VC3m,20,8517,0.0023482446870963956
DC4,18,8517,0.0021134202183867557
DM4,18,8517,0.0021134202183867557
DL2d,16,8517,0.0018785957496771164
VA6,16,8517,0.0018785957496771164
VM7v,16,8517,0.0018785957496771164
DC2,15,8517,0.0017611835153222965
DA2,14,8517,0.0016437712809674767
VM4,14,8517,0.0016437712809674767
DM3,13,8517,0.001526359046612657
VA1v,13,8517,0.001526359046612657
VA2,13,8517,0.001526359046612657
VA7m,13,8517,0.001526359046612657
VC4,13,8517,0.001526359046612657
VP5,13,8517,0.001526359046612657
VA5,11,8517,0.0012915345779030175
DA4l,8,8517,0.0009392978748385582
VM3,8,8517,0.0009392978748385582
VM5v,8,8517,0.0009392978748385582
VP1m,8,8517,0.0009392978748385582
DM6,7,8517,0.0008218856404837384
VA1d,7,8517,0.0008218856404837384
D,5,8517,0.0005870611717740989
MZ,5,8517,0.0005870611717740989
VA4,5,8517,0.0005870611717740989
DL4,4,8517,0.0004696489374192791
DL3,3,8517,0.0003522367030644593
VP1l,3,8517,0.0003522367030644593
VP4,3,8517,0.0003522367030644593
DA3,2,8517,0.00023482446870963955
VM2,2,8517,0.00023482446870963955
DM5,1,8517,0.00011741223435481978
VL2p,1,8517,0.00011741223435481978
