glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,79,958,0.0824634655532359
VP1d,12,958,0.012526096033402923
DC4,5,958,0.005219206680584551
DM2,4,958,0.0041753653444676405
VA7l,4,958,0.0041753653444676405
DL4,2,958,0.0020876826722338203
V,2,958,0.0020876826722338203
VC3m,2,958,0.0020876826722338203
VP1l,2,958,0.0020876826722338203
DA2,1,958,0.0010438413361169101
DP1m,1,958,0.0010438413361169101
MZ,1,958,0.0010438413361169101
VL2p,1,958,0.0010438413361169101
VP2,1,958,0.0010438413361169101
