glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,330,6906,0.04778453518679409
VA6,88,6906,0.012742542716478424
DP1m,80,6906,0.011584129742253113
DA1,56,6906,0.00810889081957718
DL2v,56,6906,0.00810889081957718
VP1d,44,6906,0.006371271358239212
VM7d,39,6906,0.005647263249348393
DL3,37,6906,0.005357660005792065
VP2,35,6906,0.005068056762235737
VC3l,34,6906,0.004923255140457573
VA4,32,6906,0.004633651896901245
VM5d,24,6906,0.0034752389226759338
VP3,22,6906,0.003185635679119606
V,19,6906,0.0027512308137851143
VL2a,17,6906,0.0024616275702287866
DC4,16,6906,0.0023168259484506225
VA1d,15,6906,0.002172024326672459
VC3m,13,6906,0.001882421083116131
VM3,12,6906,0.0017376194613379669
DM2,10,6906,0.0014480162177816392
VL1,10,6906,0.0014480162177816392
VA5,9,6906,0.0013032145960034753
VA7l,9,6906,0.0013032145960034753
DC3,8,6906,0.0011584129742253113
DA3,6,6906,0.0008688097306689834
DP1l,6,6906,0.0008688097306689834
VA2,6,6906,0.0008688097306689834
MZ,5,6906,0.0007240081088908196
VP1l,5,6906,0.0007240081088908196
DC2,4,6906,0.0005792064871126556
VA1v,4,6906,0.0005792064871126556
VP5,4,6906,0.0005792064871126556
VP1m,3,6906,0.0004344048653344917
DL4,2,6906,0.0002896032435563278
VC5,2,6906,0.0002896032435563278
VM7v,2,6906,0.0002896032435563278
DL2d,1,6906,0.0001448016217781639
VL2p,1,6906,0.0001448016217781639
VM4,1,6906,0.0001448016217781639
