glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,62,1074,0.05772811918063315
DA4m,23,1074,0.021415270018621976
DP1m,11,1074,0.010242085661080074
VP1d,4,1074,0.0037243947858473
VM4,2,1074,0.00186219739292365
D,1,1074,0.000931098696461825
VP1m,1,1074,0.000931098696461825
