glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,109,1472,0.07404891304347826
VP1l,45,1472,0.030570652173913044
VM7v,35,1472,0.02377717391304348
VP4,25,1472,0.016983695652173912
DC1,18,1472,0.012228260869565218
DA4m,17,1472,0.01154891304347826
DA4l,10,1472,0.006793478260869565
DL5,10,1472,0.006793478260869565
DL1,7,1472,0.004755434782608696
DA2,5,1472,0.0033967391304347825
VP3,5,1472,0.0033967391304347825
VP5,3,1472,0.0020380434782608695
VA6,2,1472,0.001358695652173913
VM7d,2,1472,0.001358695652173913
VP1d,1,1472,0.0006793478260869565
