glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,438,7516,0.0582756785524215
VC1,72,7516,0.009579563597658328
DP1l,63,7516,0.008382118147951038
DP1m,61,7516,0.008116019159127196
DM2,57,7516,0.00758382118147951
DL5,41,7516,0.005455029270888771
DA1,40,7516,0.005321979776476849
VA6,39,7516,0.005188930282064928
DM4,35,7516,0.004656732304417243
VP2,35,7516,0.004656732304417243
DL2v,32,7516,0.004257583821181479
VC3l,28,7516,0.0037253858435337944
DL3,24,7516,0.0031931878658861094
DL2d,23,7516,0.0030601383714741882
V,21,7516,0.0027940393826503458
VL2a,21,7516,0.0027940393826503458
VA7l,18,7516,0.002394890899414582
VL1,18,7516,0.002394890899414582
DA4m,14,7516,0.0018626929217668972
DC4,14,7516,0.0018626929217668972
VM7v,14,7516,0.0018626929217668972
DA2,13,7516,0.001729643427354976
DC3,13,7516,0.001729643427354976
VC3m,13,7516,0.001729643427354976
VP5,12,7516,0.0015965939329430547
DC1,11,7516,0.0014635444385311335
DM5,10,7516,0.0013304949441192123
VP1d,10,7516,0.0013304949441192123
VA7m,9,7516,0.001197445449707291
VM2,9,7516,0.001197445449707291
MZ,6,7516,0.0007982969664715274
VC2,6,7516,0.0007982969664715274
VP3,6,7516,0.0007982969664715274
DM1,4,7516,0.0005321979776476849
VC4,4,7516,0.0005321979776476849
VC5,2,7516,0.00026609898882384245
VM5d,2,7516,0.00026609898882384245
VP1l,2,7516,0.00026609898882384245
DL1,1,7516,0.00013304949441192123
VA1v,1,7516,0.00013304949441192123
VL2p,1,7516,0.00013304949441192123
VP1m,1,7516,0.00013304949441192123
