glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,104,1664,0.0625
VA6,24,1664,0.014423076923076924
VM1,21,1664,0.012620192307692308
VP1m,18,1664,0.010817307692307692
VA1v,15,1664,0.009014423076923076
VP1d,13,1664,0.0078125
VA5,10,1664,0.006009615384615385
DL1,9,1664,0.005408653846153846
VC3m,9,1664,0.005408653846153846
DC2,8,1664,0.004807692307692308
D,6,1664,0.003605769230769231
DC1,6,1664,0.003605769230769231
VP2,5,1664,0.0030048076923076925
VC1,4,1664,0.002403846153846154
VC5,4,1664,0.002403846153846154
VL1,4,1664,0.002403846153846154
VC2,3,1664,0.0018028846153846155
VP5,3,1664,0.0018028846153846155
DL3,1,1664,0.0006009615384615385
DL4,1,1664,0.0006009615384615385
DP1l,1,1664,0.0006009615384615385
