glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,179,10709,0.016714912690260528
DP1m,161,10709,0.015034083481184051
VP1d,126,10709,0.011765804463535343
DP1l,95,10709,0.008871043047903633
DM1,90,10709,0.008404146045382388
DL2v,88,10709,0.00821738724437389
VL2p,83,10709,0.007750490241852647
VP2,76,10709,0.007096834438322906
V,68,10709,0.006349799234288916
DC1,66,10709,0.006163040433280418
VA2,60,10709,0.005602764030254926
DM4,55,10709,0.005135867027733682
VP1m,55,10709,0.005135867027733682
VC5,53,10709,0.0049491082267251844
DM2,52,10709,0.0048557288262209355
VA6,51,10709,0.004762349425716687
DL5,46,10709,0.004295452423195443
DA1,44,10709,0.004108693622186945
DL2d,41,10709,0.0038285554206741994
DL1,40,10709,0.0037351760201699506
DC2,39,10709,0.0036417966196657017
VA3,38,10709,0.003548417219161453
VC4,37,10709,0.0034550378186572043
VL1,37,10709,0.0034550378186572043
VL2a,36,10709,0.0033616584181529554
VM3,36,10709,0.0033616584181529554
DA4l,35,10709,0.0032682790176487065
D,34,10709,0.003174899617144458
VP3,34,10709,0.003174899617144458
DL4,30,10709,0.002801382015127463
VA1d,30,10709,0.002801382015127463
VC3l,30,10709,0.002801382015127463
VM1,30,10709,0.002801382015127463
VM5d,30,10709,0.002801382015127463
VA1v,29,10709,0.002708002614623214
VA5,29,10709,0.002708002614623214
VC1,29,10709,0.002708002614623214
DC3,27,10709,0.0025212438136147167
VC2,27,10709,0.0025212438136147167
VC3m,26,10709,0.0024278644131104678
VM2,26,10709,0.0024278644131104678
DA4m,25,10709,0.002334485012606219
VM4,25,10709,0.002334485012606219
VA4,21,10709,0.001960967410589224
DM6,20,10709,0.0018675880100849753
VM5v,20,10709,0.0018675880100849753
VM7v,20,10709,0.0018675880100849753
VA7l,18,10709,0.0016808292090764777
VA7m,16,10709,0.0014940704080679801
VM7d,16,10709,0.0014940704080679801
DC4,15,10709,0.0014006910075637315
DA2,13,10709,0.0012139322065552339
DM5,7,10709,0.0006536558035297414
VP1l,7,10709,0.0006536558035297414
DL3,6,10709,0.0005602764030254926
MZ,2,10709,0.00018675880100849752
DA3,1,10709,9.337940050424876e-05
VP5,1,10709,9.337940050424876e-05
