glomerulus,weight,LN_total_connections,LN_to_PN_perct
VP1d,97,1731,0.0560369728480647
mPN,83,1731,0.047949162333911034
D,27,1731,0.01559792027729636
DL1,19,1731,0.01097631426920855
DL2d,18,1731,0.010398613518197574
DL5,15,1731,0.008665511265164644
VA1v,14,1731,0.008087810514153668
DL2v,12,1731,0.006932409012131715
DP1l,10,1731,0.005777007510109763
VA7l,10,1731,0.005777007510109763
VL1,10,1731,0.005777007510109763
VA6,9,1731,0.005199306759098787
DC3,8,1731,0.00462160600808781
DA4m,7,1731,0.004043905257076834
VC2,7,1731,0.004043905257076834
VC3l,7,1731,0.004043905257076834
DM3,6,1731,0.0034662045060658577
DM6,6,1731,0.0034662045060658577
DM5,5,1731,0.0028885037550548816
VA3,5,1731,0.0028885037550548816
VA7m,4,1731,0.002310803004043905
VM2,4,1731,0.002310803004043905
DL3,3,1731,0.0017331022530329288
MZ,3,1731,0.0017331022530329288
VA4,3,1731,0.0017331022530329288
VA5,3,1731,0.0017331022530329288
VL2a,3,1731,0.0017331022530329288
DA1,2,1731,0.0011554015020219526
DC1,1,1731,0.0005777007510109763
VA1d,1,1731,0.0005777007510109763
VP5,1,1731,0.0005777007510109763
