glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,331,16461,0.020108134378227324
DP1m,194,16461,0.011785432233764655
DM2,143,16461,0.00868720004859972
DM1,129,16461,0.007836704938946601
DL1,127,16461,0.007715205637567584
VC3m,120,16461,0.007289958082741024
VP1m,117,16461,0.007107709130672498
DC3,113,16461,0.006864710527914464
VP2,106,16461,0.0064394629730879045
DC1,92,16461,0.005588967863434785
DC2,90,16461,0.005467468562055768
VP1d,77,16461,0.004677723103092157
VL2a,69,16461,0.004191725897576089
DL2v,68,16461,0.00413097624688658
VL2p,63,16461,0.0038272279934390375
VC3l,58,16461,0.003523479739991495
VM1,58,16461,0.003523479739991495
D,57,16461,0.0034627300893019866
VC4,56,16461,0.003401980438612478
DL5,53,16461,0.0032197314865439522
DP1l,52,16461,0.0031589818358544438
VM5d,52,16461,0.0031589818358544438
VA5,50,16461,0.003037482534475427
VM4,48,16461,0.00291598323309641
VM3,42,16461,0.0025514853289593585
VA1v,40,16461,0.0024299860275803415
VP5,40,16461,0.0024299860275803415
DA1,39,16461,0.002369236376890833
VA6,39,16461,0.002369236376890833
V,36,16461,0.002186987424822307
VC1,35,16461,0.0021262377741327987
VP3,34,16461,0.00206548812344329
VM5v,32,16461,0.0019439888220642732
VA7m,30,16461,0.001822489520685256
VC5,29,16461,0.0017617398699957475
VA3,27,16461,0.0016402405686167304
VC2,22,16461,0.0013364923151691877
VM7v,21,16461,0.0012757426644796792
VA4,19,16461,0.0011542433631006623
DL4,14,16461,0.0008504951096531195
DM5,14,16461,0.0008504951096531195
VA7l,14,16461,0.0008504951096531195
DM6,13,16461,0.0007897454589636109
VM2,12,16461,0.0007289958082741025
VA1d,11,16461,0.0006682461575845939
VA2,11,16461,0.0006682461575845939
VL1,11,16461,0.0006682461575845939
DA4m,9,16461,0.0005467468562055768
MZ,5,16461,0.0003037482534475427
DL2d,4,16461,0.00024299860275803415
VM7d,4,16461,0.00024299860275803415
DA3,2,16461,0.00012149930137901708
DA2,1,16461,6.074965068950854e-05
DA4l,1,16461,6.074965068950854e-05
VP1l,1,16461,6.074965068950854e-05
