glomerulus,weight,LN_total_connections,LN_to_PN_perct
V,233,3277,0.07110161733292646
VM7d,215,3277,0.06560878852609094
mPN,101,3277,0.030820872749465975
DC1,34,3277,0.010375343301800427
DC4,33,3277,0.01007018614586512
DM2,27,3277,0.00823924321025328
VM7v,27,3277,0.00823924321025328
DM4,22,3277,0.006713457430576747
DP1m,22,3277,0.006713457430576747
VP4,20,3277,0.006103143118706134
VP2,19,3277,0.005797985962770827
DM6,13,3277,0.003967043027158987
DA2,6,3277,0.00183094293561184
DA1,5,3277,0.0015257857796765334
VM5d,5,3277,0.0015257857796765334
VP1m,5,3277,0.0015257857796765334
VP5,5,3277,0.0015257857796765334
DC2,4,3277,0.0012206286237412267
VL1,4,3277,0.0012206286237412267
D,3,3277,0.00091547146780592
VC3m,2,3277,0.0006103143118706134
VP1d,2,3277,0.0006103143118706134
VP1l,2,3277,0.0006103143118706134
DA3,1,3277,0.0003051571559353067
VA5,1,3277,0.0003051571559353067
VC1,1,3277,0.0003051571559353067
VC3l,1,3277,0.0003051571559353067
VC4,1,3277,0.0003051571559353067
VM4,1,3277,0.0003051571559353067
