glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,185,9602,0.01926681941262237
DP1m,105,9602,0.01093522182878567
VP1d,101,9602,0.010518641949593835
DP1l,92,9602,0.009581337221412205
DL2v,82,9602,0.008539887523432618
DM1,72,9602,0.007498437825453031
V,60,9602,0.006248698187877526
VP2,59,9602,0.006144553218079567
VC5,56,9602,0.005832118308685691
VP1m,55,9602,0.005727973338887732
VA1v,54,9602,0.005623828369089773
VL2a,54,9602,0.005623828369089773
DM4,49,9602,0.005103103520099979
DA1,43,9602,0.004478233701312227
VL2p,43,9602,0.004478233701312227
DC1,41,9602,0.004269943761716309
VA2,41,9602,0.004269943761716309
DC2,38,9602,0.0039575088523224325
VM1,38,9602,0.0039575088523224325
DL5,36,9602,0.0037492189127265154
VC1,36,9602,0.0037492189127265154
VM4,36,9602,0.0037492189127265154
VM5d,36,9602,0.0037492189127265154
VC3m,35,9602,0.0036450739429285564
VC4,35,9602,0.0036450739429285564
VA3,34,9602,0.003540928973130598
VA6,34,9602,0.003540928973130598
DM2,33,9602,0.003436784003332639
VL1,30,9602,0.003124349093938763
VM5v,30,9602,0.003124349093938763
DL2d,27,9602,0.0028119141845448863
VP3,26,9602,0.0027077692147469278
VC3l,24,9602,0.0024994792751510102
VM7d,24,9602,0.0024994792751510102
VC2,22,9602,0.0022911893355550927
VA4,21,9602,0.0021870443657571337
DC3,20,9602,0.002082899395959175
VM7v,20,9602,0.002082899395959175
D,19,9602,0.0019787544261612162
DC4,19,9602,0.0019787544261612162
DL1,18,9602,0.0018746094563632577
VA5,18,9602,0.0018746094563632577
VA1d,17,9602,0.001770464486565299
VA7m,17,9602,0.001770464486565299
DM6,16,9602,0.0016663195167673402
DA4l,15,9602,0.0015621745469693814
DA4m,15,9602,0.0015621745469693814
VM2,14,9602,0.0014580295771714226
VM3,14,9602,0.0014580295771714226
DA2,13,9602,0.0013538846073734639
VA7l,13,9602,0.0013538846073734639
DL4,8,9602,0.0008331597583836701
DA3,2,9602,0.00020828993959591752
DM5,2,9602,0.00020828993959591752
VP1l,2,9602,0.00020828993959591752
DL3,1,9602,0.00010414496979795876
MZ,1,9602,0.00010414496979795876
