glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,472,7679,0.0614663367625993
DP1m,127,7679,0.016538611798411252
VP1d,80,7679,0.010418023180101576
VC5,75,7679,0.009766896731345228
DC2,65,7679,0.00846464383383253
DP1l,53,7679,0.006901940356817294
VA2,44,7679,0.005729912749055867
VC3l,44,7679,0.005729912749055867
VM5v,38,7679,0.004948561010548249
VA3,28,7679,0.0036463081130355514
DC1,23,7679,0.0029951816642792032
DM1,23,7679,0.0029951816642792032
VP3,19,7679,0.0024742805052741243
VM4,17,7679,0.002213829925771585
VM5d,17,7679,0.002213829925771585
VA1v,15,7679,0.0019533793462690454
VC3m,15,7679,0.0019533793462690454
VA4,10,7679,0.001302252897512697
DA2,9,7679,0.0011720276077614273
VM1,9,7679,0.0011720276077614273
D,8,7679,0.0010418023180101576
DA4m,6,7679,0.0007813517385076181
DL2d,6,7679,0.0007813517385076181
VA1d,6,7679,0.0007813517385076181
VM7d,6,7679,0.0007813517385076181
VP1m,6,7679,0.0007813517385076181
DL5,4,7679,0.0005209011590050788
VA7m,4,7679,0.0005209011590050788
DM4,3,7679,0.00039067586925380907
MZ,3,7679,0.00039067586925380907
VP1l,3,7679,0.00039067586925380907
VP4,3,7679,0.00039067586925380907
VL1,2,7679,0.0002604505795025394
DC4,1,7679,0.0001302252897512697
DM2,1,7679,0.0001302252897512697
V,1,7679,0.0001302252897512697
