glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,136,5976,0.022757697456492636
VP1d,97,5976,0.016231593038821955
VP3,75,5976,0.012550200803212851
VP2,69,5976,0.011546184738955823
DP1m,62,5976,0.010374832663989291
DP1l,59,5976,0.009872824631860776
VL2a,58,5976,0.009705488621151271
V,36,5976,0.006024096385542169
VP4,31,5976,0.0051874163319946456
VC5,28,5976,0.004685408299866131
VL1,26,5976,0.004350736278447122
VA7l,24,5976,0.004016064257028112
DL2d,21,5976,0.0035140562248995983
VA5,21,5976,0.0035140562248995983
VP5,17,5976,0.0028447121820615795
DL2v,14,5976,0.0023427041499330657
VL2p,14,5976,0.0023427041499330657
DL5,12,5976,0.002008032128514056
MZ,12,5976,0.002008032128514056
VA7m,12,5976,0.002008032128514056
VP1l,12,5976,0.002008032128514056
VP1m,11,5976,0.0018406961178045514
VM1,8,5976,0.0013386880856760374
VA4,6,5976,0.001004016064257028
VC3m,3,5976,0.000502008032128514
VC4,3,5976,0.000502008032128514
VC3l,2,5976,0.00033467202141900936
DL4,1,5976,0.00016733601070950468
VA3,1,5976,0.00016733601070950468
