glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,110,2150,0.05116279069767442
DM4,23,2150,0.010697674418604652
VM5d,16,2150,0.0074418604651162795
VC3l,5,2150,0.002325581395348837
VC4,4,2150,0.0018604651162790699
VM7v,4,2150,0.0018604651162790699
VA3,3,2150,0.0013953488372093023
VM5v,3,2150,0.0013953488372093023
DM1,2,2150,0.0009302325581395349
DP1l,2,2150,0.0009302325581395349
VA7l,2,2150,0.0009302325581395349
VM7d,2,2150,0.0009302325581395349
DM5,1,2150,0.00046511627906976747
DP1m,1,2150,0.00046511627906976747
VA2,1,2150,0.00046511627906976747
VA4,1,2150,0.00046511627906976747
VC5,1,2150,0.00046511627906976747
VL2p,1,2150,0.00046511627906976747
