glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,86,1377,0.06245461147421932
VM7d,37,1377,0.026870007262164125
VC4,34,1377,0.024691358024691357
VM5d,32,1377,0.023238925199709513
VC2,25,1377,0.01815541031227306
DA2,20,1377,0.014524328249818447
VM7v,20,1377,0.014524328249818447
DA4l,19,1377,0.013798111837327523
DC3,19,1377,0.013798111837327523
DC4,18,1377,0.013071895424836602
VA6,15,1377,0.010893246187363835
VC1,15,1377,0.010893246187363835
VA5,14,1377,0.010167029774872912
DC1,12,1377,0.008714596949891068
VM1,12,1377,0.008714596949891068
VC3l,11,1377,0.007988380537400145
D,10,1377,0.007262164124909223
DM1,8,1377,0.005809731299927378
DA4m,5,1377,0.0036310820624546117
VA3,5,1377,0.0036310820624546117
VC3m,5,1377,0.0036310820624546117
VA7m,4,1377,0.002904865649963689
DC2,2,1377,0.0014524328249818446
MZ,2,1377,0.0014524328249818446
DA1,1,1377,0.0007262164124909223
VA1d,1,1377,0.0007262164124909223
VM3,1,1377,0.0007262164124909223
VM5v,1,1377,0.0007262164124909223
VP5,1,1377,0.0007262164124909223
