glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,670,11733,0.05710389499701696
DP1m,262,11733,0.022330179834654393
DP1l,181,11733,0.01542657461859712
VP1d,147,11733,0.012528765021733572
V,126,11733,0.010738941447200204
VP1m,118,11733,0.010057103894997017
DM1,114,11733,0.009716185118895423
VP2,107,11733,0.009119577260717633
VA2,96,11733,0.008182050626438252
VC5,85,11733,0.007244523992158868
DC1,80,11733,0.006818375522031876
VM5d,79,11733,0.006733145828006477
DL2v,78,11733,0.006647916133981079
DM2,77,11733,0.00656268643995568
DC2,69,11733,0.005880848887752493
VA6,64,11733,0.005454700417625501
VM4,63,11733,0.005369470723600102
DL2d,62,11733,0.005284241029574704
VC1,59,11733,0.0050285519474985085
DL5,58,11733,0.00494332225347311
VL2p,54,11733,0.004602403477371516
VA7m,51,11733,0.004346714395295321
VC3l,51,11733,0.004346714395295321
VM1,49,11733,0.004176255007244524
VM5v,46,11733,0.003920565925168328
D,44,11733,0.003750106537117532
VM3,42,11733,0.0035796471490667347
DL1,36,11733,0.003068268984914344
VA7l,35,11733,0.0029830392908889456
VC4,34,11733,0.002897809596863547
VM7d,34,11733,0.002897809596863547
VP3,34,11733,0.002897809596863547
VC3m,33,11733,0.002812579902838149
DM4,31,11733,0.002642120514787352
DA4m,28,11733,0.0023864314327111565
DM6,27,11733,0.002301201738685758
VA3,27,11733,0.002301201738685758
VA5,26,11733,0.0022159720446603597
VC2,22,11733,0.001875053268558766
DA1,19,11733,0.0016193641864825706
DC4,18,11733,0.001534134492457172
VM2,17,11733,0.0014489047984317736
DL4,16,11733,0.0013636751044063752
DC3,14,11733,0.0011932157163555782
DA2,13,11733,0.0011079860223301798
VL2a,13,11733,0.0011079860223301798
VM7v,13,11733,0.0011079860223301798
DA4l,12,11733,0.0010227563283047815
VA1v,10,11733,0.0008522969402539845
VP5,10,11733,0.0008522969402539845
VA4,8,11733,0.0006818375522031876
VP1l,6,11733,0.0005113781641523907
VL1,4,11733,0.0003409187761015938
VP4,3,11733,0.00025568908207619537
DM5,2,11733,0.0001704593880507969
MZ,1,11733,8.522969402539845e-05
