glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,138,9055,0.015240198785201546
VP1d,119,9055,0.013141910546659304
DP1l,108,9055,0.011927112092766427
DP1m,99,9055,0.010933186085035893
V,86,9055,0.009497515184980673
DL2v,66,9055,0.007288790723357261
DM1,66,9055,0.007288790723357261
VP1m,61,9055,0.006736609607951408
DC1,56,9055,0.006184428492545555
VL2p,56,9055,0.006184428492545555
VC4,50,9055,0.005521811154058531
VC5,49,9055,0.00541137493097736
DL2d,48,9055,0.00530093870789619
VL2a,48,9055,0.00530093870789619
VM5d,48,9055,0.00530093870789619
DC3,47,9055,0.005190502484815019
VA1v,43,9055,0.0047487575924903365
DA1,42,9055,0.004638321369409166
VA6,42,9055,0.004638321369409166
VM5v,42,9055,0.004638321369409166
VC1,41,9055,0.0045278851463279954
VC2,41,9055,0.0045278851463279954
VC3m,41,9055,0.0045278851463279954
VP3,37,9055,0.004086140254003313
DL1,35,9055,0.003865267807840972
DM4,35,9055,0.003865267807840972
VA2,35,9055,0.003865267807840972
VP2,35,9055,0.003865267807840972
VL1,33,9055,0.0036443953616786305
VC3l,32,9055,0.00353395913859746
D,31,9055,0.0034235229155162895
VM4,29,9055,0.003202650469353948
DC2,27,9055,0.0029817780231916067
DC4,26,9055,0.002871341800110436
VM7v,26,9055,0.002871341800110436
DM2,25,9055,0.0027609055770292656
VA1d,25,9055,0.0027609055770292656
DL5,23,9055,0.002540033130866924
VA3,23,9055,0.002540033130866924
VA4,22,9055,0.0024295969077857537
VA5,22,9055,0.0024295969077857537
VM7d,21,9055,0.002319160684704583
VA7m,19,9055,0.0020982882385422418
VM1,18,9055,0.0019878520154610712
VA7l,17,9055,0.0018774157923799005
DA4m,16,9055,0.00176697956929873
DL4,13,9055,0.001435670900055218
DA2,10,9055,0.0011043622308117063
DA4l,10,9055,0.0011043622308117063
VM3,8,9055,0.000883489784649365
VP1l,8,9055,0.000883489784649365
DL3,7,9055,0.0007730535615681944
VM2,6,9055,0.0006626173384870238
DM5,5,9055,0.0005521811154058532
DM6,3,9055,0.0003313086692435119
