glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,294,6338,0.04638687283054591
DM4,116,6338,0.018302303565793626
DL2v,114,6338,0.017986746607762703
VM5d,108,6338,0.01704007573366993
DM1,103,6338,0.016251183338592615
DC4,102,6338,0.016093404859577155
VC4,91,6338,0.014357841590407068
VC3l,90,6338,0.014200063111391607
VM7d,90,6338,0.014200063111391607
DP1m,81,6338,0.012780056800252446
VL2p,80,6338,0.012622278321236984
VM5v,77,6338,0.012148942884190597
VA2,75,6338,0.011833385926159672
VC2,75,6338,0.011833385926159672
VM3,75,6338,0.011833385926159672
DM2,68,6338,0.010728936573051436
VC1,66,6338,0.01041337961502051
DL1,63,6338,0.009940044177974124
VA3,63,6338,0.009940044177974124
VM7v,60,6338,0.009466708740927737
DM6,51,6338,0.008046702429788577
VA6,49,6338,0.007731145471757652
DP1l,47,6338,0.007415588513726728
DC3,46,6338,0.007257810034711265
DL5,43,6338,0.006784474597664879
VA1v,39,6338,0.006153360681603029
VA7l,36,6338,0.005680025244556642
VL2a,34,6338,0.005364468286525718
VA4,31,6338,0.004891132849479331
D,26,6338,0.0041022404544020195
VA1d,26,6338,0.0041022404544020195
VM2,26,6338,0.0041022404544020195
VA5,25,6338,0.003944461975386557
DC2,24,6338,0.003786683496371095
DC1,23,6338,0.0036289050173556325
DL2d,23,6338,0.0036289050173556325
DM5,23,6338,0.0036289050173556325
VA7m,23,6338,0.0036289050173556325
VC3m,17,6338,0.002682234143262859
VP1d,12,6338,0.0018933417481855476
DA1,3,6338,0.0004733354370463869
DA4l,2,6338,0.0003155569580309246
VL1,2,6338,0.0003155569580309246
VM1,1,6338,0.0001577784790154623
VP1l,1,6338,0.0001577784790154623
