glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,528,5981,0.08827955191439558
VP3,26,5981,0.004347099147299783
VA4,18,5981,0.0030095301788998496
DC1,15,5981,0.0025079418157498744
DP1l,15,5981,0.0025079418157498744
VC4,14,5981,0.002340745694699883
DA1,11,5981,0.001839157331549908
MZ,10,5981,0.0016719612104999163
VA6,10,5981,0.0016719612104999163
VM7d,8,5981,0.001337568968399933
DC2,7,5981,0.0011703728473499416
DL4,7,5981,0.0011703728473499416
DM2,7,5981,0.0011703728473499416
VC2,7,5981,0.0011703728473499416
VC3l,7,5981,0.0011703728473499416
VP1d,6,5981,0.0010031767262999498
D,5,5981,0.0008359806052499582
DC3,5,5981,0.0008359806052499582
DC4,5,5981,0.0008359806052499582
VA1v,5,5981,0.0008359806052499582
DP1m,4,5981,0.0006687844841999665
VC1,4,5981,0.0006687844841999665
VM5v,4,5981,0.0006687844841999665
DL2v,3,5981,0.0005015883631499749
VM7v,3,5981,0.0005015883631499749
VA7l,2,5981,0.00033439224209998327
DA4m,1,5981,0.00016719612104999163
VP5,1,5981,0.00016719612104999163
