glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,144,8854,0.016263835554551614
DL2v,116,8854,0.013101423085611023
DP1l,111,8854,0.012536706573300204
DP1m,75,8854,0.0084707476846623
V,68,8854,0.007680144567427152
VL2a,67,8854,0.007567201264964987
VP1d,66,8854,0.007454257962502824
DC1,59,8854,0.006663654845267676
VC4,58,8854,0.006550711542805511
VA6,55,8854,0.006211881635419019
DL2d,54,8854,0.006098938332956856
VC5,52,8854,0.005873051728032527
DM2,50,8854,0.0056471651231082
DM1,45,8854,0.0050824486107973795
VM4,44,8854,0.004969505308335216
VM5d,44,8854,0.004969505308335216
VL1,42,8854,0.0047436187034108875
VP2,42,8854,0.0047436187034108875
VM5v,41,8854,0.004630675400948724
DC3,34,8854,0.003840072283713576
VC3l,34,8854,0.003840072283713576
VP3,34,8854,0.003840072283713576
DA1,33,8854,0.003727128981251412
VA1v,33,8854,0.003727128981251412
VA2,33,8854,0.003727128981251412
VC1,30,8854,0.00338829907386492
DC2,29,8854,0.0032753557714027557
VA3,29,8854,0.0032753557714027557
VM7d,26,8854,0.0029365258640162636
DM4,25,8854,0.0028235825615541
DL5,24,8854,0.0027106392590919358
DC4,22,8854,0.002484752654167608
DL1,22,8854,0.002484752654167608
D,20,8854,0.00225886604924328
VC3m,18,8854,0.0020329794443189517
DA2,17,8854,0.001920036141856788
VA1d,17,8854,0.001920036141856788
VA5,17,8854,0.001920036141856788
DA4m,15,8854,0.00169414953693246
VA7m,15,8854,0.00169414953693246
VM3,15,8854,0.00169414953693246
VC2,14,8854,0.001581206234470296
DA4l,13,8854,0.0014682629320081318
DM6,11,8854,0.001242376327083804
VM1,11,8854,0.001242376327083804
VL2p,10,8854,0.00112943302462164
VP1m,10,8854,0.00112943302462164
VA4,9,8854,0.0010164897221594759
VM7v,8,8854,0.0009035464196973119
DL3,7,8854,0.000790603117235148
VA7l,7,8854,0.000790603117235148
DM3,6,8854,0.0006776598147729839
VM2,5,8854,0.00056471651231082
DL4,4,8854,0.00045177320984865596
DM5,4,8854,0.00045177320984865596
VP1l,4,8854,0.00045177320984865596
VP4,3,8854,0.00033882990738649197
DA3,1,8854,0.00011294330246216399
