glomerulus,weight,LN_total_connections,LN_to_PN_perct
DL2v,122,2070,0.05893719806763285
DL2d,116,2070,0.05603864734299517
DP1l,51,2070,0.02463768115942029
VA2,50,2070,0.024154589371980676
DP1m,41,2070,0.019806763285024155
VA3,33,2070,0.015942028985507246
mPN,24,2070,0.011594202898550725
VL2a,21,2070,0.010144927536231883
VL2p,19,2070,0.009178743961352657
VC4,14,2070,0.00676328502415459
VA4,11,2070,0.005314009661835749
VM3,9,2070,0.004347826086956522
VA6,6,2070,0.002898550724637681
VM2,2,2070,0.000966183574879227
