glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,88,1435,0.06132404181184669
D,19,1435,0.0132404181184669
DL1,15,1435,0.010452961672473868
DC2,14,1435,0.00975609756097561
VP1d,13,1435,0.009059233449477353
VP5,12,1435,0.008362369337979094
DL5,8,1435,0.005574912891986063
VP1m,8,1435,0.005574912891986063
VP2,8,1435,0.005574912891986063
VC3m,7,1435,0.004878048780487805
DC1,6,1435,0.004181184668989547
VP3,6,1435,0.004181184668989547
DA2,5,1435,0.003484320557491289
VP1l,4,1435,0.0027874564459930314
DC4,3,1435,0.0020905923344947735
DP1m,3,1435,0.0020905923344947735
VA7m,3,1435,0.0020905923344947735
DA1,1,1435,0.0006968641114982578
