glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,306,6483,0.047200370198981954
DA2,143,6483,0.02205768934135431
VP1d,108,6483,0.016658954187875982
V,105,6483,0.016196205460434984
VP2,41,6483,0.006324232608360327
DC1,38,6483,0.005861483880919328
VP5,28,6483,0.004318988122782663
DC4,23,6483,0.0035477402437143297
VP1m,23,6483,0.0035477402437143297
VP4,21,6483,0.003239241092086997
VA6,16,6483,0.0024679932130186643
DA4l,14,6483,0.0021594940613913313
DP1l,11,6483,0.0016967453339503317
VM7d,10,6483,0.001542495758136665
VM7v,10,6483,0.001542495758136665
DM2,9,6483,0.0013882461823229986
D,6,6483,0.0009254974548819991
DA4m,5,6483,0.0007712478790683325
DL4,5,6483,0.0007712478790683325
DL1,4,6483,0.0006169983032546661
VP1l,4,6483,0.0006169983032546661
VC1,2,6483,0.00030849915162733303
DM3,1,6483,0.00015424957581366652
VA4,1,6483,0.00015424957581366652
VC4,1,6483,0.00015424957581366652
