glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,380,44372,0.008563959253583341
VP1d,156,44372,0.00351573064094474
V,137,44372,0.003087532678265573
VP2,123,44372,0.0027720183899756605
DA1,119,44372,0.0026818714504642568
VP1m,118,44372,0.002659334715586406
DL2v,115,44372,0.002591724510952853
DP1l,98,44372,0.002208600018029388
DP1m,88,44372,0.001983232669250879
DC3,76,44372,0.001712791850716668
DL1,68,44372,0.001532497971693861
DM1,60,44372,0.0013522040926710539
DC2,59,44372,0.001329667357793203
VC3l,59,44372,0.001329667357793203
VA5,57,44372,0.001284593888037501
DM4,56,44372,0.0012620571531596501
VL2p,52,44372,0.0011719102136482466
VA1v,49,44372,0.001104300009014694
VC1,47,44372,0.0010592265392589922
VM5d,45,44372,0.0010141530695032903
DC4,42,44372,0.0009465428648697377
VM7v,39,44372,0.000878932660236185
DM2,35,44372,0.0007887857207247814
VC3m,35,44372,0.0007887857207247814
VC5,35,44372,0.0007887857207247814
VM1,35,44372,0.0007887857207247814
DL3,34,44372,0.0007662489858469305
VA7l,31,44372,0.0006986387812133779
VA2,29,44372,0.000653565311457676
VL2a,29,44372,0.000653565311457676
VC4,28,44372,0.0006310285765798251
DC1,27,44372,0.0006084918417019742
D,26,44372,0.0005859551068241233
VM7d,25,44372,0.0005634183719462724
VP3,24,44372,0.0005408816370684216
DL5,23,44372,0.0005183449021905706
VA3,23,44372,0.0005183449021905706
VM5v,23,44372,0.0005183449021905706
VP1l,22,44372,0.0004958081673127197
VA4,19,44372,0.000428197962679167
VP5,17,44372,0.00038312449292346527
VM3,16,44372,0.00036058775804561434
DA4m,15,44372,0.00033805102316776346
DM6,15,44372,0.00033805102316776346
VA6,14,44372,0.00031551428828991253
DA3,13,44372,0.00029297755341206166
VA1d,12,44372,0.0002704408185342108
DL2d,11,44372,0.00024790408365635985
DA4l,10,44372,0.00022536734877850898
DM5,10,44372,0.00022536734877850898
VA7m,10,44372,0.00022536734877850898
VC2,10,44372,0.00022536734877850898
DL4,7,44372,0.00015775714414495627
VM4,5,44372,0.00011268367438925449
DA2,2,44372,4.507346975570179e-05
VP4,2,44372,4.507346975570179e-05
MZ,1,44372,2.2536734877850896e-05
VL1,1,44372,2.2536734877850896e-05
VM2,1,44372,2.2536734877850896e-05
