glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,392,6998,0.05601600457273507
DL1,141,6998,0.020148613889682768
DC1,57,6998,0.008145184338382395
DC2,47,6998,0.006716204629894256
VC3l,39,6998,0.005573020863103744
VC5,37,6998,0.005287224921406116
VM3,33,6998,0.00471563303801086
VM7d,32,6998,0.004572735067162046
DL2d,28,6998,0.00400114318376679
VA2,25,6998,0.003572449271220349
VP1d,24,6998,0.003429551300371535
VA6,23,6998,0.003286653329522721
VL2a,23,6998,0.003286653329522721
VC3m,22,6998,0.003143755358673907
VA7m,21,6998,0.003000857387825093
DC4,19,6998,0.0027150614461274648
VM1,18,6998,0.002572163475278651
DM4,15,6998,0.002143469562732209
DL3,14,6998,0.002000571591883395
DM6,13,6998,0.0018576736210345814
VA4,12,6998,0.0017147756501857674
DA4m,11,6998,0.0015718776793369534
VC4,11,6998,0.0015718776793369534
V,10,6998,0.0014289797084881394
VM7v,10,6998,0.0014289797084881394
DA2,8,6998,0.0011431837667905116
DM2,7,6998,0.0010002857959416976
DM1,6,6998,0.0008573878250928837
VM4,6,6998,0.0008573878250928837
DL4,5,6998,0.0007144898542440697
DL2v,4,6998,0.0005715918833952558
VA7l,4,6998,0.0005715918833952558
VC1,3,6998,0.00042869391254644185
VM5d,3,6998,0.00042869391254644185
VA1d,2,6998,0.0002857959416976279
VA5,2,6998,0.0002857959416976279
