glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,65,964,0.06742738589211618
DA1,22,964,0.022821576763485476
DP1m,7,964,0.007261410788381743
DM1,6,964,0.006224066390041493
DP1l,6,964,0.006224066390041493
VM7d,5,964,0.005186721991701245
DC1,3,964,0.0031120331950207467
VA4,3,964,0.0031120331950207467
D,2,964,0.002074688796680498
VC4,2,964,0.002074688796680498
VP4,2,964,0.002074688796680498
DC4,1,964,0.001037344398340249
DL2d,1,964,0.001037344398340249
DL5,1,964,0.001037344398340249
DM2,1,964,0.001037344398340249
DM6,1,964,0.001037344398340249
VA2,1,964,0.001037344398340249
VA3,1,964,0.001037344398340249
VA6,1,964,0.001037344398340249
VC3l,1,964,0.001037344398340249
VC5,1,964,0.001037344398340249
VM5d,1,964,0.001037344398340249
VP1m,1,964,0.001037344398340249
