glomerulus,weight,LN_total_connections,LN_to_PN_perct
DP1m,310,11086,0.027963196824824104
DL2v,138,11086,0.012448132780082987
DP1l,138,11086,0.012448132780082987
mPN,107,11086,0.009651813097600577
DC3,91,11086,0.008208551325996752
VC4,54,11086,0.004871008479162909
VM5d,53,11086,0.004780804618437669
DM4,47,11086,0.004239581454086235
VC3l,43,11086,0.003878766011185279
DA1,42,11086,0.0037885621504600395
DM1,39,11086,0.0035179505682843225
DM3,39,11086,0.0035179505682843225
VA2,35,11086,0.0031571351253833666
DM2,34,11086,0.003066931264658127
DL2d,26,11086,0.002345300378856215
VA3,22,11086,0.001984484935955259
DC2,20,11086,0.0018040772145047808
VA1v,17,11086,0.0015334656323290636
VM3,17,11086,0.0015334656323290636
DM6,16,11086,0.0014432617716038246
VL2a,16,11086,0.0014432617716038246
VM5v,16,11086,0.0014432617716038246
VA1d,14,11086,0.0012628540501533466
VA6,13,11086,0.0011726501894281074
VM7d,12,11086,0.0010824463287028685
DL1,11,11086,0.0009922424679776295
VA4,9,11086,0.0008118347465271514
VM2,9,11086,0.0008118347465271514
DM5,7,11086,0.0006314270250766733
VP1d,6,11086,0.0005412231643514342
VC2,5,11086,0.0004510193036261952
DA4l,3,11086,0.0002706115821757171
DC4,3,11086,0.0002706115821757171
VL1,3,11086,0.0002706115821757171
VL2p,3,11086,0.0002706115821757171
VM7v,3,11086,0.0002706115821757171
DL4,2,11086,0.00018040772145047808
MZ,2,11086,0.00018040772145047808
VP1l,2,11086,0.00018040772145047808
DC1,1,11086,9.020386072523904e-05
