glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,259,6588,0.03931390406800243
VP1d,186,6588,0.028233151183970857
DA2,118,6588,0.01791135397692775
V,101,6588,0.01533090467516697
DC1,77,6588,0.011687917425622344
DC4,61,6588,0.009259259259259259
VP4,31,6588,0.004705525197328476
DM2,29,6588,0.0044019429265330905
VP5,26,6588,0.003946569520340012
VM7v,23,6588,0.003491196114146934
VP2,23,6588,0.003491196114146934
VP1m,15,6588,0.002276867030965392
VM7d,14,6588,0.0021250758955676987
DA4l,11,6588,0.0016697024893746206
VA6,11,6588,0.0016697024893746206
DP1l,9,6588,0.001366120218579235
DM5,8,6588,0.0012143290831815423
DC2,7,6588,0.0010625379477838493
DA4m,6,6588,0.0009107468123861566
D,5,6588,0.0007589556769884638
DL1,5,6588,0.0007589556769884638
VC5,4,6588,0.0006071645415907711
DM1,3,6588,0.0004553734061930783
VC3m,3,6588,0.0004553734061930783
VM1,3,6588,0.0004553734061930783
VP1l,3,6588,0.0004553734061930783
VA3,2,6588,0.00030358227079538557
DL2v,1,6588,0.00015179113539769278
DL5,1,6588,0.00015179113539769278
DP1m,1,6588,0.00015179113539769278
MZ,1,6588,0.00015179113539769278
VA1v,1,6588,0.00015179113539769278
VC2,1,6588,0.00015179113539769278
VL2a,1,6588,0.00015179113539769278
VM5v,1,6588,0.00015179113539769278
