glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,73,1472,0.049592391304347824
VC4,52,1472,0.035326086956521736
VM5d,49,1472,0.03328804347826087
DC3,34,1472,0.02309782608695652
VM7d,22,1472,0.014945652173913044
DA4l,21,1472,0.014266304347826086
VM7v,20,1472,0.01358695652173913
DM1,18,1472,0.012228260869565218
VA3,18,1472,0.012228260869565218
VC5,18,1472,0.012228260869565218
DC2,15,1472,0.010190217391304348
DC4,14,1472,0.009510869565217392
VC3m,14,1472,0.009510869565217392
DM2,13,1472,0.008831521739130434
VA6,13,1472,0.008831521739130434
VC2,13,1472,0.008831521739130434
VA7m,10,1472,0.006793478260869565
VC3l,9,1472,0.006114130434782609
VC1,8,1472,0.005434782608695652
VM5v,7,1472,0.004755434782608696
VM1,6,1472,0.004076086956521739
DA2,3,1472,0.0020380434782608695
DA4m,3,1472,0.0020380434782608695
D,2,1472,0.001358695652173913
DC1,2,1472,0.001358695652173913
VA2,2,1472,0.001358695652173913
VP1d,2,1472,0.001358695652173913
VA5,1,1472,0.0006793478260869565
VA7l,1,1472,0.0006793478260869565
VM4,1,1472,0.0006793478260869565
