glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,101,1627,0.06207744314689613
VP1m,44,1627,0.027043638598647817
VA6,38,1627,0.023355869698832205
VC3m,26,1627,0.015980331899200985
VP5,23,1627,0.014136447449293177
DC2,14,1627,0.008604794099569761
VP1d,14,1627,0.008604794099569761
VM1,11,1627,0.006760909649661954
VM7d,10,1627,0.006146281499692686
DC1,9,1627,0.005531653349723417
VM5v,9,1627,0.005531653349723417
VP1l,8,1627,0.004917025199754148
VA5,7,1627,0.0043023970497848806
V,5,1627,0.003073140749846343
VM5d,5,1627,0.003073140749846343
VA7m,4,1627,0.002458512599877074
VC1,4,1627,0.002458512599877074
DC4,2,1627,0.001229256299938537
VC2,2,1627,0.001229256299938537
VP2,2,1627,0.001229256299938537
