glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,64,1435,0.0445993031358885
VM5d,51,1435,0.03554006968641115
DA4l,34,1435,0.023693379790940768
VC4,29,1435,0.020209059233449476
DC3,28,1435,0.01951219512195122
D,23,1435,0.01602787456445993
VC5,22,1435,0.015331010452961672
VM7v,20,1435,0.013937282229965157
DC2,16,1435,0.011149825783972125
VC1,16,1435,0.011149825783972125
VA2,15,1435,0.010452961672473868
VA6,14,1435,0.00975609756097561
VA5,13,1435,0.009059233449477353
DA4m,12,1435,0.008362369337979094
VM7d,11,1435,0.007665505226480836
VA3,10,1435,0.006968641114982578
VC2,10,1435,0.006968641114982578
VC3l,10,1435,0.006968641114982578
DA2,9,1435,0.0062717770034843206
DC4,8,1435,0.005574912891986063
VM1,8,1435,0.005574912891986063
DM1,7,1435,0.004878048780487805
VC3m,6,1435,0.004181184668989547
DM5,4,1435,0.0027874564459930314
VA7m,4,1435,0.0027874564459930314
DC1,3,1435,0.0020905923344947735
DM2,2,1435,0.0013937282229965157
VM4,2,1435,0.0013937282229965157
DA1,1,1435,0.0006968641114982578
DL2d,1,1435,0.0006968641114982578
VA7l,1,1435,0.0006968641114982578
VM3,1,1435,0.0006968641114982578
VM5v,1,1435,0.0006968641114982578
VP1d,1,1435,0.0006968641114982578
VP5,1,1435,0.0006968641114982578
