glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,271,40497,0.0066918537175593255
VP1d,176,40497,0.0043460009383411114
VC3l,172,40497,0.00424722818974245
DP1m,151,40497,0.0037286712595994767
DP1l,141,40497,0.0034817393881028226
DA1,131,40497,0.0032348075166061686
V,100,40497,0.0024693187149665407
VP2,97,40497,0.0023952391535175446
DL2v,87,40497,0.0021483072820208905
VM7d,71,40497,0.001753216287626244
VP1m,66,40497,0.001629750351877917
VA1v,60,40497,0.0014815912289799244
VA6,60,40497,0.0014815912289799244
VP3,55,40497,0.0013581252932315974
DL1,53,40497,0.0013087389189322665
VC1,51,40497,0.0012593525446329358
DM3,49,40497,0.001209966170333605
DC3,48,40497,0.0011852729831839394
VA1d,45,40497,0.0011111934217349433
DC4,43,40497,0.0010618070474356124
DC2,42,40497,0.0010371138602859472
VM7v,40,40497,0.0009877274859866163
DL5,36,40497,0.0008889547373879547
VA7m,33,40497,0.0008148751759389585
DA4m,32,40497,0.000790181988789293
DM4,32,40497,0.000790181988789293
VM5d,30,40497,0.0007407956144899622
VC4,29,40497,0.0007161024273402969
VA5,28,40497,0.0006914092401906314
VA4,27,40497,0.000666716053040966
DM6,25,40497,0.0006173296787416352
VC2,25,40497,0.0006173296787416352
DC1,24,40497,0.0005926364915919697
VL2a,24,40497,0.0005926364915919697
VM5v,24,40497,0.0005926364915919697
DM2,23,40497,0.0005679433044423044
VP5,23,40497,0.0005679433044423044
DA2,21,40497,0.0005185569301429736
DL3,21,40497,0.0005185569301429736
DL2d,20,40497,0.0004938637429933081
VC3m,19,40497,0.00046917055584364274
DM1,18,40497,0.00044447736869397735
VA2,18,40497,0.00044447736869397735
VC5,18,40497,0.00044447736869397735
DA3,15,40497,0.0003703978072449811
D,14,40497,0.0003457046200953157
VM1,14,40497,0.0003457046200953157
DL4,13,40497,0.0003210114329456503
VA7l,13,40497,0.0003210114329456503
DM5,12,40497,0.00029631824579598486
VM3,12,40497,0.00029631824579598486
VP1l,11,40497,0.00027162505864631947
VM4,9,40497,0.00022223868434698867
VP4,9,40497,0.00022223868434698867
DA4l,8,40497,0.00019754549719732325
VA3,4,40497,9.877274859866162e-05
VL2p,3,40497,7.407956144899622e-05
MZ,2,40497,4.938637429933081e-05
VM2,2,40497,4.938637429933081e-05
VL1,1,40497,2.4693187149665406e-05
