glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,225,14152,0.015898812888637648
DP1m,210,14152,0.014838892029395138
VC5,134,14152,0.009468626342566422
VP1d,134,14152,0.009468626342566422
DA1,123,14152,0.008691351045788581
DC1,103,14152,0.007278123233465234
DM2,102,14152,0.0072074618428490675
DP1l,101,14152,0.0071368004522329
VL2a,90,14152,0.006359525155455059
DM4,86,14152,0.00607687959299039
DL2v,82,14152,0.0057942340305257205
VM5d,75,14152,0.00529960429621255
VA2,68,14152,0.004804974561899378
VM1,68,14152,0.004804974561899378
VC2,66,14152,0.004663651780667044
VC4,65,14152,0.004592990390050876
DL1,64,14152,0.0045223289994347085
VC3m,64,14152,0.0045223289994347085
DL5,59,14152,0.004169022046353873
DM1,58,14152,0.004098360655737705
VM7d,58,14152,0.004098360655737705
VA3,54,14152,0.0038157150932730355
DC2,53,14152,0.0037450537026568684
VL2p,53,14152,0.0037450537026568684
V,51,14152,0.0036037309214245338
DL2d,47,14152,0.0033210853589598645
VA1v,47,14152,0.0033210853589598645
VC3l,47,14152,0.0033210853589598645
VP1m,47,14152,0.0033210853589598645
VA6,45,14152,0.0031797625777275295
DL3,40,14152,0.002826455624646693
VP2,39,14152,0.0027557942340305256
DC3,37,14152,0.002614471452798191
DM6,35,14152,0.0024731486715658564
VC1,35,14152,0.0024731486715658564
VM5v,30,14152,0.0021198417184850197
VP3,30,14152,0.0021198417184850197
D,28,14152,0.001978518937252685
VM4,26,14152,0.0018371961560203504
DL4,25,14152,0.0017665347654041831
VL1,23,14152,0.0016252119841718485
VA5,22,14152,0.0015545505935556812
VM7v,21,14152,0.0014838892029395139
VA7m,20,14152,0.0014132278123233466
VA4,19,14152,0.0013425664217071793
VM3,19,14152,0.0013425664217071793
DA4l,14,14152,0.0009892594686263425
VA7l,11,14152,0.0007772752967778406
DC4,8,14152,0.0005652911249293386
DA4m,7,14152,0.0004946297343131713
VA1d,7,14152,0.0004946297343131713
VP1l,4,14152,0.0002826455624646693
VM2,3,14152,0.00021198417184850198
DA2,2,14152,0.00014132278123233464
