glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,808,20688,0.03905645784996133
DA1,293,20688,0.014162799690641919
VA1v,123,20688,0.005945475638051044
MZ,92,20688,0.004447022428460944
DP1m,90,20688,0.004350348027842227
VM1,71,20688,0.003431941221964424
DM1,69,20688,0.0033352668213457075
D,62,20688,0.002996906419180201
VL2a,60,20688,0.002900232018561485
DP1l,58,20688,0.002803557617942769
DL2v,57,20688,0.0027552204176334106
DL1,51,20688,0.002465197215777262
VA1d,51,20688,0.002465197215777262
DC2,45,20688,0.0021751740139211136
VM4,42,20688,0.0020301624129930394
DM4,32,20688,0.0015467904098994587
DM2,30,20688,0.0014501160092807424
VP3,27,20688,0.0013051044083526682
DL5,25,20688,0.001208430007733952
VA6,25,20688,0.001208430007733952
DC4,23,20688,0.001111755607115236
DM6,23,20688,0.001111755607115236
VC5,23,20688,0.001111755607115236
DM3,22,20688,0.0010634184068058778
VA4,22,20688,0.0010634184068058778
DC3,20,20688,0.0009667440061871616
VA5,20,20688,0.0009667440061871616
VA3,19,20688,0.0009184068058778036
DL2d,18,20688,0.0008700696055684454
VA7l,17,20688,0.0008217324052590874
VC1,17,20688,0.0008217324052590874
DC1,15,20688,0.0007250580046403712
VM7d,15,20688,0.0007250580046403712
VC3m,14,20688,0.0006767208043310132
DA4m,13,20688,0.0006283836040216551
VC3l,12,20688,0.000580046403712297
VL2p,11,20688,0.0005317092034029389
VM3,11,20688,0.0005317092034029389
VC2,10,20688,0.0004833720030935808
VC4,10,20688,0.0004833720030935808
VA2,9,20688,0.0004350348027842227
VA7m,9,20688,0.0004350348027842227
VM2,8,20688,0.0003866976024748647
VP2,8,20688,0.0003866976024748647
VL1,7,20688,0.0003383604021655066
VP1l,6,20688,0.0002900232018561485
VP1d,5,20688,0.0002416860015467904
VP5,5,20688,0.0002416860015467904
V,4,20688,0.00019334880123743234
VM7v,4,20688,0.00019334880123743234
VM5d,3,20688,0.00014501160092807424
VP1m,3,20688,0.00014501160092807424
DA2,2,20688,9.667440061871617e-05
DA3,1,20688,4.8337200309358084e-05
DM5,1,20688,4.8337200309358084e-05
