glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,382,8789,0.04346342018432131
DA1,108,8789,0.012288087381954716
VA5,100,8789,0.011377858686995108
DP1m,93,8789,0.01058140857890545
VA1v,67,8789,0.007623165320286722
VC5,36,8789,0.004096029127318239
VP1d,36,8789,0.004096029127318239
DA4m,31,8789,0.0035271361929684834
VM7d,31,8789,0.0035271361929684834
DL4,28,8789,0.00318580043235863
VM5v,25,8789,0.002844464671748777
D,23,8789,0.002616907498008875
VA6,22,8789,0.0025031289111389237
DC3,20,8789,0.0022755717373990213
DM3,19,8789,0.0021617931505290705
DC2,18,8789,0.0020480145636591193
VA4,18,8789,0.0020480145636591193
VM3,16,8789,0.0018204573899192173
VL2p,11,8789,0.0012515644555694619
DM6,10,8789,0.0011377858686995106
VA7m,10,8789,0.0011377858686995106
VL2a,10,8789,0.0011377858686995106
DL1,6,8789,0.0006826715212197064
DM4,6,8789,0.0006826715212197064
DP1l,6,8789,0.0006826715212197064
VM2,6,8789,0.0006826715212197064
VP1m,6,8789,0.0006826715212197064
DA4l,5,8789,0.0005688929343497553
DA2,4,8789,0.0004551143474798043
MZ,4,8789,0.0004551143474798043
VP1l,4,8789,0.0004551143474798043
DL3,3,8789,0.0003413357606098532
V,3,8789,0.0003413357606098532
VP3,3,8789,0.0003413357606098532
VP4,3,8789,0.0003413357606098532
VA1d,2,8789,0.00022755717373990216
VA2,2,8789,0.00022755717373990216
VA7l,2,8789,0.00022755717373990216
VC2,2,8789,0.00022755717373990216
DL2v,1,8789,0.00011377858686995108
DM1,1,8789,0.00011377858686995108
