glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,198,10498,0.01886073537816727
DP1m,167,10498,0.015907791960373403
DM1,129,10498,0.012288054867593828
VP1d,123,10498,0.011716517431891789
DP1l,119,10498,0.011335492474757097
DL2v,91,10498,0.008668317774814251
V,78,10498,0.0074299866641265
VL2p,77,10498,0.007334730424842827
DM4,70,10498,0.006667936749857116
DC1,63,10498,0.006001143074871404
DM2,62,10498,0.005905886835587731
VP2,61,10498,0.005810630596304058
VC3l,59,10498,0.005620118117736711
DL2d,57,10498,0.0054296056391693655
VA2,57,10498,0.0054296056391693655
VC5,54,10498,0.005143836921318346
VC4,49,10498,0.004667555724899981
VM5d,45,10498,0.004286530767765289
DC2,42,10498,0.0040007620499142695
VA1v,42,10498,0.0040007620499142695
VA6,41,10498,0.003905505810630596
VM5v,40,10498,0.0038102495713469233
VC3m,37,10498,0.003524480853495904
VM4,35,10498,0.003333968374928558
VL1,33,10498,0.0031434558963612117
VM3,31,10498,0.0029529434177938655
DL1,30,10498,0.0028576871785101926
DL5,30,10498,0.0028576871785101926
VP1m,29,10498,0.0027624309392265192
D,28,10498,0.0026671746999428463
VL2a,28,10498,0.0026671746999428463
VM1,28,10498,0.0026671746999428463
VP3,26,10498,0.0024766622213755
VA3,25,10498,0.002381405982091827
VC1,25,10498,0.002381405982091827
VM7v,25,10498,0.002381405982091827
DA4m,24,10498,0.002286149742808154
DA1,22,10498,0.0020956372642408076
VA1d,22,10498,0.0020956372642408076
VA7l,22,10498,0.0020956372642408076
VM7d,22,10498,0.0020956372642408076
DC3,20,10498,0.0019051247856734616
VA7m,19,10498,0.0018098685463897885
VC2,19,10498,0.0018098685463897885
DA4l,18,10498,0.0017146123071061154
VA5,18,10498,0.0017146123071061154
DA2,17,10498,0.0016193560678224423
VM2,16,10498,0.0015240998285387694
DC4,15,10498,0.0014288435892550963
DM6,15,10498,0.0014288435892550963
VA4,15,10498,0.0014288435892550963
DL4,10,10498,0.0009525623928367308
DM5,7,10498,0.0006667936749857116
VP4,7,10498,0.0006667936749857116
VP1l,2,10498,0.00019051247856734617
DA3,1,10498,9.525623928367309e-05
VP5,1,10498,9.525623928367309e-05
