glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,64,979,0.06537282941777324
DC2,48,979,0.049029622063329927
VM7v,24,979,0.024514811031664963
DC4,21,979,0.021450459652706845
VC2,21,979,0.021450459652706845
DM1,15,979,0.015321756894790603
DC3,12,979,0.012257405515832482
D,10,979,0.010214504596527068
DA1,10,979,0.010214504596527068
VC5,8,979,0.008171603677221655
DC1,7,979,0.007150153217568948
DA2,4,979,0.0040858018386108275
VC1,4,979,0.0040858018386108275
VC4,4,979,0.0040858018386108275
VA6,3,979,0.0030643513789581204
VA7m,3,979,0.0030643513789581204
VM7d,3,979,0.0030643513789581204
DL4,2,979,0.0020429009193054137
DM6,2,979,0.0020429009193054137
VC3l,1,979,0.0010214504596527069
VC3m,1,979,0.0010214504596527069
VM1,1,979,0.0010214504596527069
VP1l,1,979,0.0010214504596527069
VP2,1,979,0.0010214504596527069
VP5,1,979,0.0010214504596527069
