glomerulus,weight,LN_total_connections,LN_to_PN_perct
VP1d,309,1976,0.15637651821862347
mPN,123,1976,0.062246963562753034
VL2p,28,1976,0.01417004048582996
VL1,2,1976,0.0010121457489878543
VM4,2,1976,0.0010121457489878543
VP3,2,1976,0.0010121457489878543
VP4,2,1976,0.0010121457489878543
VC5,1,1976,0.0005060728744939271
