glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,210,10918,0.019234291994870856
DP1m,178,10918,0.016303352262319108
VP1d,129,10918,0.01181535079684924
DP1l,120,10918,0.01099102399706906
DL2v,98,10918,0.008976002930939732
V,86,10918,0.007876900531232826
VA6,65,10918,0.005953471331745741
DL5,60,10918,0.00549551199853453
DC1,58,10918,0.005312328265250046
DM2,58,10918,0.005312328265250046
DL2d,57,10918,0.005220736398607804
DM4,56,10918,0.005129144531965561
DL1,55,10918,0.00503755266532332
VP2,54,10918,0.004945960798681077
DM1,50,10918,0.0045795933321121085
VC4,50,10918,0.0045795933321121085
VM5v,46,10918,0.00421322586554314
VM7d,43,10918,0.003938450265616413
DA4m,39,10918,0.0035720827990474444
VC5,39,10918,0.0035720827990474444
VC1,38,10918,0.0034804909324052022
VM4,36,10918,0.003297307199120718
VM7v,36,10918,0.003297307199120718
VA1v,34,10918,0.0031141234658362336
VA2,34,10918,0.0031141234658362336
D,33,10918,0.0030225315991939915
VL2a,33,10918,0.0030225315991939915
VL1,32,10918,0.0029309397325517493
VM5d,32,10918,0.0029309397325517493
DA1,31,10918,0.002839347865909507
DC4,30,10918,0.002747755999267265
VA3,30,10918,0.002747755999267265
VP3,30,10918,0.002747755999267265
DC2,28,10918,0.0025645722659827807
VC3l,28,10918,0.0025645722659827807
DC3,27,10918,0.0024729803993405386
VA1d,25,10918,0.0022897966660560543
VA7l,23,10918,0.00210661293277157
DM3,21,10918,0.0019234291994870856
VA5,21,10918,0.0019234291994870856
VM3,21,10918,0.0019234291994870856
DL4,20,10918,0.0018318373328448433
DA4l,18,10918,0.001648653599560359
DM6,18,10918,0.001648653599560359
VM1,16,10918,0.0014654698662758747
VA4,14,10918,0.0012822861329913904
VC2,12,10918,0.001099102399706906
VC3m,12,10918,0.001099102399706906
DA2,11,10918,0.001007510533064664
VM2,10,10918,0.0009159186664224216
VL2p,9,10918,0.0008243267997801795
DL3,8,10918,0.0007327349331379373
VA7m,8,10918,0.0007327349331379373
VP1m,7,10918,0.0006411430664956952
DA3,4,10918,0.00036636746656896867
DM5,4,10918,0.00036636746656896867
VP1l,4,10918,0.00036636746656896867
VP4,2,10918,0.00018318373328448433
MZ,1,10918,9.159186664224217e-05
