glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,298,15579,0.01912831375569677
DP1m,257,15579,0.0164965658899801
DP1l,103,15579,0.006611464150458951
DM1,98,15579,0.006290519288786186
DC1,64,15579,0.004108094229411387
DA1,62,15579,0.003979716284742281
VM5d,39,15579,0.002503369921047564
DL2v,38,15579,0.002439180948713011
VA1d,37,15579,0.002374991976378458
DC3,36,15579,0.002310803004043905
DC2,34,15579,0.0021824250593747993
VA6,27,15579,0.0017331022530329288
DL5,26,15579,0.001668913280698376
DM6,26,15579,0.001668913280698376
MZ,25,15579,0.001604724308363823
VA2,25,15579,0.001604724308363823
DL4,23,15579,0.0014763463636947173
VM7d,23,15579,0.0014763463636947173
VA3,21,15579,0.0013479684190256115
VC5,21,15579,0.0013479684190256115
DM4,20,15579,0.0012837794466910586
DM2,19,15579,0.0012195904743565055
DL1,18,15579,0.0011554015020219526
VA7m,16,15579,0.0010270235573528468
VP1d,16,15579,0.0010270235573528468
VC4,13,15579,0.000834456640349188
DM3,12,15579,0.0007702676680146351
VC3l,12,15579,0.0007702676680146351
VC3m,12,15579,0.0007702676680146351
VL2a,11,15579,0.0007060786956800822
VA1v,10,15579,0.0006418897233455293
VA7l,10,15579,0.0006418897233455293
VM3,10,15579,0.0006418897233455293
DL2d,9,15579,0.0005777007510109763
VM1,9,15579,0.0005777007510109763
VP2,9,15579,0.0005777007510109763
D,8,15579,0.0005135117786764234
V,8,15579,0.0005135117786764234
VC2,8,15579,0.0005135117786764234
VC1,5,15579,0.00032094486167276464
DA4l,4,15579,0.0002567558893382117
VA4,4,15579,0.0002567558893382117
VM2,4,15579,0.0002567558893382117
VM5v,4,15579,0.0002567558893382117
VM4,3,15579,0.00019256691700365877
VL1,2,15579,0.00012837794466910585
VP5,2,15579,0.00012837794466910585
DA4m,1,15579,6.418897233455292e-05
DC4,1,15579,6.418897233455292e-05
VA5,1,15579,6.418897233455292e-05
VL2p,1,15579,6.418897233455292e-05
VM7v,1,15579,6.418897233455292e-05
VP1m,1,15579,6.418897233455292e-05
