glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,195,12890,0.015128006206361521
DP1m,132,12890,0.010240496508921644
VP1d,130,12890,0.01008533747090768
VP2,106,12890,0.00822342901474011
DL1,88,12890,0.00682699767261443
DP1l,83,12890,0.006439100077579519
DC1,80,12890,0.0062063615205585725
VC5,78,12890,0.006051202482544608
VC1,77,12890,0.005973622963537626
VP3,77,12890,0.005973622963537626
VM7d,66,12890,0.005120248254460822
V,62,12890,0.004809930178432894
VM7v,59,12890,0.0045771916214119475
DM1,55,12890,0.004266873545384018
VL2a,55,12890,0.004266873545384018
VP5,55,12890,0.004266873545384018
VM5v,52,12890,0.004034134988363072
D,49,12890,0.0038013964313421255
DL2v,48,12890,0.0037238169123351436
DC4,44,12890,0.003413498836307215
VA7m,42,12890,0.0032583397982932504
VA6,40,12890,0.0031031807602792862
VM1,39,12890,0.003025601241272304
DA2,38,12890,0.002948021722265322
DC2,38,12890,0.002948021722265322
DL5,36,12890,0.0027928626842513575
DA4m,35,12890,0.0027152831652443757
VL1,31,12890,0.002404965089216447
VA1v,30,12890,0.0023273855702094647
DM4,28,12890,0.0021722265321955005
VC3l,28,12890,0.0021722265321955005
VC3m,27,12890,0.0020946470131885182
VC2,26,12890,0.002017067494181536
VA7l,25,12890,0.001939487975174554
VM4,25,12890,0.001939487975174554
VA3,24,12890,0.0018619084561675718
VM5d,24,12890,0.0018619084561675718
DL2d,21,12890,0.0016291698991466252
VA5,20,12890,0.0015515903801396431
VC4,20,12890,0.0015515903801396431
DM2,18,12890,0.0013964313421256788
DA1,16,12890,0.0012412723041117144
DM3,16,12890,0.0012412723041117144
VM3,16,12890,0.0012412723041117144
VA2,15,12890,0.0011636927851047323
VP1m,15,12890,0.0011636927851047323
DC3,14,12890,0.0010861132660977503
VA4,13,12890,0.001008533747090768
DM6,10,12890,0.0007757951900698216
DA4l,9,12890,0.0006982156710628394
DL4,9,12890,0.0006982156710628394
VM2,8,12890,0.0006206361520558572
VP1l,8,12890,0.0006206361520558572
VP4,7,12890,0.0005430566330488751
DM5,6,12890,0.00046547711404189296
DL3,2,12890,0.0001551590380139643
VL2p,2,12890,0.0001551590380139643
