glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,223,3326,0.06704750450992183
MZ,49,3326,0.014732411304870716
VP1d,43,3326,0.012928442573662057
VP2,20,3326,0.006013229104028864
VL2a,17,3326,0.005111244738424534
VP5,14,3326,0.004209260372820205
VL2p,7,3326,0.0021046301864101023
DL2v,6,3326,0.0018039687312086591
VP3,6,3326,0.0018039687312086591
VM1,5,3326,0.001503307276007216
DP1l,4,3326,0.0012026458208057728
VA7l,3,3326,0.0009019843656043296
VA5,2,3326,0.0006013229104028864
VP1m,2,3326,0.0006013229104028864
DL3,1,3326,0.0003006614552014432
V,1,3326,0.0003006614552014432
VA3,1,3326,0.0003006614552014432
VA4,1,3326,0.0003006614552014432
VC3m,1,3326,0.0003006614552014432
VL1,1,3326,0.0003006614552014432
VP1l,1,3326,0.0003006614552014432
