glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,367,6546,0.05606477238007944
VC3l,180,6546,0.027497708524289642
DP1m,157,6546,0.023984112435074856
VM5d,82,6546,0.012526733883287504
DM4,79,6546,0.01206843874121601
DL1,76,6546,0.011610143599144515
DL2v,76,6546,0.011610143599144515
VM5v,73,6546,0.011151848457073022
DL5,69,6546,0.010540788267644362
DC2,68,6546,0.010388023220287198
VM2,67,6546,0.010235258172930034
VP1d,53,6546,0.008096547509929728
VA3,50,6546,0.007638252367858234
VM7d,49,6546,0.007485487320501069
VA2,45,6546,0.0068744271310724105
VM1,39,6546,0.005957836846929423
VL2a,34,6546,0.005194011610143599
DM2,32,6546,0.00488848151542927
DM1,31,6546,0.0047357164680721054
VC1,31,6546,0.0047357164680721054
D,30,6546,0.00458295142071494
DP1l,30,6546,0.00458295142071494
DC1,26,6546,0.003971891231286282
DA4m,22,6546,0.003360831041857623
DA4l,20,6546,0.0030553009471432934
DM6,19,6546,0.0029025358997861288
VC4,16,6546,0.002444240757714635
DL2d,15,6546,0.00229147571035747
VA6,14,6546,0.0021387106630003055
VA7m,11,6546,0.0016804155209288116
VL1,10,6546,0.0015276504735716467
VM7v,10,6546,0.0015276504735716467
DC4,9,6546,0.001374885426214482
VL2p,8,6546,0.0012221203788573174
DM3,7,6546,0.0010693553315001528
VA5,6,6546,0.0009165902841429881
VA7l,6,6546,0.0009165902841429881
V,5,6546,0.0007638252367858234
VC2,5,6546,0.0007638252367858234
VM3,5,6546,0.0007638252367858234
DM5,4,6546,0.0006110601894286587
VA1v,4,6546,0.0006110601894286587
VA4,2,6546,0.00030553009471432935
VC3m,2,6546,0.00030553009471432935
VC5,2,6546,0.00030553009471432935
VP1m,2,6546,0.00030553009471432935
VM4,1,6546,0.00015276504735716468
