glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,21,662,0.03172205438066465
VM5v,20,662,0.030211480362537766
VA1v,18,662,0.027190332326283987
VM5d,11,662,0.01661631419939577
D,7,662,0.010574018126888218
DC3,5,662,0.0075528700906344415
VA3,4,662,0.006042296072507553
VL2p,3,662,0.004531722054380665
VA1d,2,662,0.0030211480362537764
VA5,2,662,0.0030211480362537764
DA4l,1,662,0.0015105740181268882
DM5,1,662,0.0015105740181268882
VA6,1,662,0.0015105740181268882
VP4,1,662,0.0015105740181268882
