glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,83,2146,0.03867660764212488
DC4,62,2146,0.028890959925442685
DP1m,62,2146,0.028890959925442685
VM5d,58,2146,0.02702702702702703
DL2v,52,2146,0.024231127679403542
VM7d,45,2146,0.02096924510717614
DM4,42,2146,0.0195712954333644
DL1,37,2146,0.017241379310344827
VM5v,37,2146,0.017241379310344827
DM2,32,2146,0.014911463187325256
D,31,2146,0.014445479962721343
VM7v,31,2146,0.014445479962721343
DM6,26,2146,0.012115563839701771
VC3l,23,2146,0.010717614165890028
DL2d,22,2146,0.010251630941286114
VA2,22,2146,0.010251630941286114
DM3,20,2146,0.009319664492078284
DC2,19,2146,0.008853681267474371
DC1,18,2146,0.008387698042870456
VM2,15,2146,0.006989748369058714
DP1l,14,2146,0.0065237651444548
VC2,14,2146,0.0065237651444548
DM1,13,2146,0.0060577819198508855
DM5,12,2146,0.005591798695246971
DL5,10,2146,0.004659832246039142
VA7m,10,2146,0.004659832246039142
VC4,10,2146,0.004659832246039142
VA1d,9,2146,0.004193849021435228
VA6,9,2146,0.004193849021435228
DC3,8,2146,0.003727865796831314
VM3,5,2146,0.002329916123019571
VA7l,3,2146,0.0013979496738117428
VC1,3,2146,0.0013979496738117428
VA1v,2,2146,0.0009319664492078285
VP1d,2,2146,0.0009319664492078285
DA4m,1,2146,0.00046598322460391424
VC3m,1,2146,0.00046598322460391424
