glomerulus,weight,LN_total_connections,LN_to_PN_perct
mPN,39,1714,0.022753792298716453
DP1m,16,1714,0.009334889148191364
VM5d,10,1714,0.005834305717619603
VA2,9,1714,0.005250875145857643
DM1,3,1714,0.001750291715285881
DP1l,3,1714,0.001750291715285881
VC4,3,1714,0.001750291715285881
VA5,2,1714,0.0011668611435239206
VM2,2,1714,0.0011668611435239206
VM7d,2,1714,0.0011668611435239206
DC2,1,1714,0.0005834305717619603
DM2,1,1714,0.0005834305717619603
DM4,1,1714,0.0005834305717619603
VA7m,1,1714,0.0005834305717619603
VC1,1,1714,0.0005834305717619603
VC3l,1,1714,0.0005834305717619603
VM3,1,1714,0.0005834305717619603
VP1d,1,1714,0.0005834305717619603
